"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"11";154;"ACCIONA S.A.";"Investor";"public";"Spain";"Construction, Financial services, Food & beverage processing, Light manufacturing, Marine transport, Other services, Renewable power generation";"Food, beverage & agriculture, Infrastructure, Manufacturing, Power generation, Services, Transportation services";"Alcoholic beverages, Asset managers, Cruise lines & ferries, Energy infrastructure construction, Other renewable generation, Pollution control equipment, Real estate services, Transportation infrastructure & other construction, Utility line construction";"Construction";"Infrastructure";"Transportation infrastructure & other construction";"Abs 1";"Scope 1 +2 (market-based)";100;16;2017;2017;470256;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";43;"Underway";"ACCIONA is a carbon neutral company since 2016 by means of emission reduction and offsetting. This target covers the reduction part of the neutrality. Base year emissions have been recalculated (as stipulated by the GHG Protocol), due to the fact that Trasmediterranea was deconsolidated from ACCIONA in 2018 and that two centres with significant consumption are no longer attributable to ACCIONA according to energy-management responsibilities agreements and to the emissions apportioning criterion of publicly owned plants consolidated under a scheme of financial control, as per the GHG Protocol: Corporate Standard for U.S. Public Sector Organizations\".";NA;"Likely inclusion of RECs, ETS, or offsets";NA;13;0.0769230769230769;1.23076923076923;2018;"2018-12-31";470256;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;437614;"C6 2019 S1, C6 2019 S2M";NA;NA;"-9cb-0zb-7f-0vk-0wbm-0wbn-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 470256). -0wbm: stated base year emissions are 62% lower than calculated base year emissions (C6 2018 | TOTAL 1228540). -0wbn: stated base year emissions are 62% lower than calculated base year emissions (CCDS 2018 | TOTAL 1228540).";"154-abs-S12M-2017-2030-1";"absolute"
"12";169;"ACERINOX";"Investor";"public";"Spain";"Metal smelting, refining & forming";"Materials";"Iron & steel";"Metal smelting, refining & forming";"Materials";"Iron & steel";"Abs 1";"Scope 1+2 (location-based)";100;20;2005;2011;566788;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"The target will end at the end of the current period, and Acerinox will be able to evaluate if the strategy set has been correct and has reached those target set.";NA;NA;NA;9;0.777777777777778;1.33333333333333;2018;"2018-12-31";566788;"C5.1 2018 S1, C5.1 2018 S2L";NA;NA;3062279;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;"-0ca-0za-7f-0zb-7f-0vk-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2018 | TOTAL 566788).";"169-abs-S12L-2005-2020-1";"absolute"
"13";173;"ADP (Aeroports de Paris)";"Investor";"public";"France";"Industrial support services, Other services";"Services";"Real estate services, Transportation support services";"Industrial support services";"Services";"Transportation support services";"Abs 1";"Scope 1+2 (location-based)";100;100;2009;2009;177641;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";61;"Underway";"We have taken a public commitment to reach neutrality in 2030, all residual emissions (after emissions curtailment) will be compensated by purchasing carbon credits.This concerns our airports in France, as the scope of our Environmental and Energy Policy for 2016-2020 is France.Our next Environmental and Energy Policy will integrate our activities abroad.";NA;NA;"France (breakdown matches)";21;0.428571428571429;4.76190476190476;2018;"2018-12-31";177641;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;171075;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cd-0zb-7f-0vk-0ta-0rab-0rbd-0rec-0rbd-0rce-0rea-0rec-0rcb-0rea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 177641).; Found keyword(s): France; Organizational changes: Acquisitions: 98.0% increased in 2018, Change in methodology: 9.2% decreased in 2017, Other: 3.7% decrease in 2016,  Change in methodology: 8.8% decrease in 2016,  Change in boundary: 1.9% increase in 2016, Other: 18.7% increase in 2015, Other: 1% decrease in 2014, Acquisitions: 2% increase in 2012,  Other: 11% increase in 2012";"173-abs-S12L-2009-2030-1";"absolute"
"14";173;"ADP (Aeroports de Paris)";"Investor";"public";"France";"Industrial support services, Other services";"Services";"Real estate services, Transportation support services";"Industrial support services";"Services";"Transportation support services";"Abs 2";"Scope 1+2 (location-based)";100;100;2009;2009;177641;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";61;"Underway";"In June 2019, we have taken a public commitment to reach net zero emissions in 2050 (i.e. without offsetting). It means that all residual emissions (after emissions curtailment) will be captures, stored or valorized in industry.This commitment concerns 2 airports in France (Paris-Charles de Gaulle & Paris-Orly) and 2 airports in Turkey (Izmir & Ankara).";NA;"Likely inclusion of RECs, ETS, or offsets";"France, Turkey, Paris-Charles de Gaulle, Paris-Orly (breakdown matches)";41;0.219512195121951;2.4390243902439;2018;"2018-12-31";177641;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;171075;"C6 2019 S1, C6 2019 S2L";NA;NA;"-9cb-0cd-0vk-0ta-0tb-0rab-0rbd-0rec-0rbd-0rce-0rea-0rec-0rcb-0rea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 177641).; Found keyword(s): France, Turkey, Paris-Charles de Gaulle, Paris-Orly; Organizational changes: Acquisitions: 98.0% increased in 2018, Change in methodology: 9.2% decreased in 2017, Other: 3.7% decrease in 2016,  Change in methodology: 8.8% decrease in 2016,  Change in boundary: 1.9% increase in 2016, Other: 18.7% increase in 2015, Other: 1% decrease in 2014, Acquisitions: 2% increase in 2012,  Other: 11% increase in 2012";"173-abs-S12L-2009-2050-1";"absolute"
"15";220;"Adecco Group AG";"Investor";"public";"Switzerland";"Commercial & consumer services";"Services";"Commercial services";"Commercial & consumer services";"Services";"Commercial services";"Abs 1";"Scope 1";100;12;2012;2012;51562;2022;"No, but we anticipate setting one in the next 2 years";0;"Underway";"Absolute scope 1 emissions have increased (+12.6k tCO2e), which represents an increase of 24%. This increase can be explained by the following factors: 1) The Adecco Group continues to grow (e.g. 2018: +3% FTE increase and 3% increase in number of branches)2) There has been a change in methodology. For the first time, we collaborated with an external expert organisation to strengthen the quality of our data. The method used to close the data gaps is more conservative than in previous years and significantly increased the comprehensiveness and representativeness of data. 3) We still face an estimated uncertainty range of about 10% due to assumptions, extrapolation and sampling.We are in the process of evaluating a number of decisive actions to reduce our emissions in line with our targets.";NA;NA;NA;10;0.6;1.2;2018;"2018-12-31";51562;"C5.1 2019 S1";NA;NA;64163.78;"C6 2019 S1";NA;NA;"-0cb-0fb-0fa-0fa-0fa-0za-7f-0zb-7f-0vk-0vo-0rcd-0reb-0rec-0reb-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 51562). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2013 | TOTAL 51561.76).; Organizational changes: Change in methodology: 3.19% increased in 2018, Other: 16% decrease in 2016, Other: 4.4% decrease in 2015, Other: 8% decrease in 2014";"220-abs-S1-2012-2022-1";"absolute"
"16";220;"Adecco Group AG";"Investor";"public";"Switzerland";"Commercial & consumer services";"Services";"Commercial services";"Commercial & consumer services";"Services";"Commercial services";"Abs 2";"Scope 2 (market-based)";100;12;2012;2012;52372;2022;"No, but we anticipate setting one in the next 2 years";100;"Revised";"Target achieved. The 2018 values (31k tCO2e) represents a reduction of 40% from base year 2012 (52k t CO2e) We have outperfomred the target for 2022 of 46k tCO2e. This is all within an uncertainty range of up to 5%.Please note that there has been a change in methodology. Therefore scope 2 now is based on market-based emissions. We are in the process of evaluating potential new targets.";NA;NA;NA;10;0.6;1.2;2018;"2018-12-31";52372;"C5.1 2019 S2M";NA;NA;31662.93;"C6 2019 S2M";NA;NA;"-0ca-0fb-0fa-0vk-0rcd-0reb-0rec-0reb-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 52372).; Organizational changes: Change in methodology: 3.19% increased in 2018, Other: 16% decrease in 2016, Other: 4.4% decrease in 2015, Other: 8% decrease in 2014";"220-abs-S2M-2012-2022-1";"absolute"
"17";240;"ADVA Optical Networking SE";"Investor";"public";"Germany";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"Abs 1";"Scope 2 (location-based)";100;20;2016;2018;6003;2032;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18;"Underway";"Our SBTi Targets were approved in early 2019. The Targets have 15 years runtime. Hence, we can only report on the start.This refers to purchased electricity. The aim is to increase the portion of clean energy.";"Possible % achieved issue";NA;NA;14;0;1.25;2018;"2018-12-31";6003;"C5.1 2019 S2L";NA;NA;5789;"C6 2019 S2L";NA;NA;"-0hb-0vk-0vm-0wanq-0waoq-0rab-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 6003). -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2019 | TOTAL 6003). -0wanq: stated base year emissions are 36% higher than calculated base year emissions (CCDS 2017 | TOTAL 4412). -0waoq: stated base year emissions are 36% higher than calculated base year emissions (DWH 2017 | TOTAL 4412).; Organizational changes: Acquisitions: 9.1% increased in 2017";"240-abs-S2L-2016-2032-1";"absolute"
"18";240;"ADVA Optical Networking SE";"Investor";"public";"Germany";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"Abs 2";"Scope 1";79;20;2016;2018;1010;2032;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";26;"Underway";"Our SBTi Targets were approved in early 2019. The targets have 15 years runtime. Hence, we can only report on the start.This refers to the ADVA-owned transport (car pool). The aim is to decrease emissions by- fewer cars- fewer per-car Emissions- fewer miles";NA;NA;NA;14;0;1.25;2018;"2018-12-31";1285;"C5.1 2019 S1";NA;NA;1218;"C6 2019 S1";NA;NA;"-0vk-0vm-0wan-0wao-0rab-5aa";"Base year emissions check: -0vk: stated base year emissions are 101% of calculated base year emissions (C5.1 2019 | TOTAL 1015.15). -0vm: stated base year emissions are 101% of calculated base year emissions (C6 2019 | TOTAL 1015.15). -0wan: stated base year emissions are 106% higher than calculated base year emissions (CCDS 2017 | TOTAL 491.38). -0wao: stated base year emissions are 106% higher than calculated base year emissions (DWH 2017 | TOTAL 491.38).; Organizational changes: Acquisitions: 9.1% increased in 2017";"240-abs-S1-2016-2032-1";"absolute"
"19";246;"Advantest Corporation";"Investor";"public";"Japan";"Electrical & electronic equipment, Trading, wholesale, distribution, rental & leasing";"Manufacturing, Services";"Electronic components, Vehicles & machinery rental & leasing";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Abs 1";"Scope 1 +2 (market-based)";58;11;2014;2015;20215;2020;"No, but we anticipate setting one in the next 2 years";22.7;"Underway";"We made efforts to reduce emissions by introducing highly-efficient facilities, etc. However, due to a large increase in production volume, the emission amount was lower than our target.";NA;NA;NA;5;0.6;1.83333333333333;2019;"2019-03-31";34600;"C6 2018 S1, C6 2018 S2M";NA;NA;38429;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;"-0db-0vm-0rca-5aa";"Base year emissions check: -0vm: stated base year emissions are 99% of calculated base year emissions (C6 2018 | TOTAL 20068).; Organizational changes: Divestment: 2% decrease in 2015";"246-abs-S12M-2014-2020-1";"absolute"
"20";252;"Aegon";"Investor";"public";"Netherlands";"Financial services";"Services";"Insurance";"Financial services";"Services";"Insurance";"Abs 1";"Scope 1 +2 (market-based)";100;100;2014;2017;77448;2018;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"It is our objective to operate as a carbon neutral company by purchasing renewable electricity wherever possible for our in-scope locations (US, NL and UK business operations), purchasing renewable energy credits (RECs) where it is not possible to purchase renewable electricity, and offsetting remaining emissions through the purchase of CO2 offsets (aligned with our priority UN Sustainable Development Goals, which include 'Climate Action').";NA;"Likely inclusion of RECs, ETS, or offsets";NA;1;1;25;2018;"2018-12-31";NA;NA;NA;NA;40084;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0aa-0ca-0ha-9ca-9cb-0cd-0reb-0rcd-5ad";"Organizational changes: Other: 94.8% decreased in 2018, Change in methodology: 1% increase in 2016";"252-abs-S12M-2014-2018-1";"absolute"
"21";258;"Aeon Co., Ltd.";"Investor";"public";"Japan";"Convenience retail, Entertainment facilities, Financial services, Land & property ownership & development";"Hospitality, Infrastructure, Retail, Services";"Banks, Hypermarkets & superstores, Real estate owners & developers, Recreation & entertainment facilities, Supermarkets, food & drugstores";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"Abs 1";"Scope 1+2 (location-based)";100;35;2010;2012;3466980;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";10.6;"Underway";"2012???????????????????????????????????????????2018?3???2050??????(CO2?????)??????????????????????2050?????????????????2030??CO2???35%??(2010???)??????????????????????????????????????2050????????????????????????RE100?????2050???????????????????????????????????????CO2??????????2018???????2010????10.6%????????";NA;NA;NA;18;0.333333333333333;1.75;2019;"2019-03-31";811197;"DWH 2010 S1, DWH 2010 S2L";NA;NA;3099593;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0fa-0wao-0tb-0rbe-0rce-0rab-0rcb-0rcd-0rce-0rec-0rca-0rcc-5ad";"Base year emissions check: -0wao: stated base year emissions are 327% higher than calculated base year emissions (DWH 2010 | TOTAL 811197).; Found keyword(s): ???? ????????, ???? ????????????, ???? ???·???????, ???? ???????, ???? ??????, ???? ????·????????, ???? ?????????, ???? ?????, ??????, ???? ???&???????, ??????????, ???????; Organizational changes: Change in boundary: 30% decrease in 2014, Change in boundary: 2.1% increase in 2013,  Acquisitions: 13.8% increase in 2013, Acquisitions: 2% increase in 2011,  Change in methodology: 0% decrease in 2011,  Change in boundary: 0% decrease in 2011,  Other: 0% decrease in 2011,  Divestment: 0% decrease in 2011,  Mergers: 1% increase in 2011";"258-abs-S12L-2010-2030-1";"absolute"
"22";282;"ABB";"Investor";"public";"Switzerland";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment, Electronic equipment";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"Abs 1";"Scope 1 +2 (market-based)";100;40;2013;2013;1551600;2020;"No, but we anticipate setting one in the next 2 years";36;"Underway";"Our current scope 1 and 2 target is actually a science-based target, but we didn't send it to the SBT Initiative for approval. In 2017, we refined the 2020 measures and targets for climate action at ABB replacing an energy intensity target which used $ revenue as the denominator. Going forward, our new target is to reduce our absolute GHG emissions by 40 percent by 2020 vs a 2013 baseline. We made this change because we wanted to clearly demonstrate our commitment, drive action across all of our operations, and show the impacts of our efforts. The reduction includes an improved methodology for monitoring emissions from our vehicle fleet and is explained in the 2018 CDP report and our Sustainability Report 2017. Very slight change of baseline compared to previous year's CDP report due to a correction of an emission factor in 2013 at one of our large manufacturing sites. Does not change our progress towards our target. It stays 36% either way.";"Possible % achieved issue";NA;NA;7;0.714285714285714;5.71428571428571;2018;"2018-12-31";1558000;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;961583;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0hb-0e-0zb-7f-0vk-0rcb-0rec-0rec-0rbd-0rca-0rea-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 1558000).; Organizational changes: Acquisitions: 0.16% increased in 2018,  Other: 2.42% decreased in 2018, Other: 0.53% decreased in 2017,  Change in methodology: 20.8% decreased in 2017, Divestment: 1% decrease in 2014,  Other: 5% increase in 2014";"282-abs-S12M-2013-2020-1";"absolute"
"23";285;"3M Company";"Investor";"public";"United States of America";"Chemicals, Electrical & electronic equipment, Medical equipment & supplies, Metal products manufacturing, Paper products & packaging";"Biotech, health care & pharma, Manufacturing";"Electronic components, Fabricated metal components, Health care supplies, Paper products, Specialty chemicals";"Chemicals";"Manufacturing";"Specialty chemicals";"Abs 1";"Scope 1+2 (location-based)";100;50;2002;2015;18300000;2025;"No, but we anticipate setting one in the next 2 years";30;"Underway";"3M, as a science-based company, supports the proactive approach of science-based GHG emission reduction targets. We have a long record of being proactive on the matter of climate change, as demonstrated by our 63.7 percent absolute reduction in GHG emissions from our operations through 2018, from a 2002 baseline. This ambitious reduction currently aligns with the concept of science-based goal setting, in that it far exceeds the reductions called for to date in the Inter-governmental Panel on Climate Change (IPCC) Fourth Assessment Report (AR4). Building on that tradition, our 2025 GHG emissions goals aims to assure that GHG emissions are at least 50 percent below our 2002 baseline while still growing our business. We are committed to innovate to decarbonize industry, accelerate climate solutions, and reduce our own environmental footprint. This commitment was launched through our Strategic Sustainability Framework (Science for Circular, Science for Climate, and Science for Community), on Investor Day 2018, by 3M's Chief Executive Officer, and is rooted in our ambition to apply science for the greater good. As a science-based company, 3M uses the World Resources Institute (WRI) / World Business Council for Sustainable Development (WBCSD) GHG Protocol Corporate Accounting and Reporting Standard to set GHG emission reduction targets. For this reason, we are incorporating the findings of the Special Report on Global Warming of 1.5C, published by the Intergovernmental Panel on Climate Change (IPCC) in setting our goals and actions.1 This report, prepared by 91 authors from 40 countries and based on over 6,000 scientific references, finds that limiting global warming to 1.5C (2.7F) above pre-industrial temperatures would require ''deep emissions reductions\" and ''rapid, far-reaching and unprecedented changes in all aspects of society.\" Achieving this goal also would ''reduce challenging impacts on ecosystems, human health and well-being.\"";NA;NA;NA;10;0.3;2.17391304347826;2018;"2018-12-31";18340000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;6650000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0za-7f-0zb-7f-0vk-0rec-0rcd-0rec-0rea-0rca-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 18340000).; Organizational changes: Other: 0.55% increased in 2018, Change in methodology: 0.24% increased in 2017,  Other: 2.0% increased in 2017, Other: 12% increase in 2016, Divestment: 0% decrease in 2013,  Change in methodology: 2% decrease in 2013";"285-abs-S12L-2002-2025-1";"absolute"
"24";304;"The AES Corporation";"Investor";"public";"United States of America";"Energy utility networks, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks";"Thermal power generation";"Power generation";"Coal generation";"Abs 1";"Scope 2 (location-based)";100;12;2016;2018;800567;2018;"No, and we do not anticipate setting one in the next 2 years";0;"New";"In Brazil, the scope 2 emissions estimation depends on the Brazilian grid Emission Factor (EF). This EF varies every month, according to the energy type (hydro/wind/solar/coal) dispatched to the grid. Thus, it is not possible to establish any absolute or relative target for scope 2 in tCO2e. In this case, the energy reduction is calculated in MWh and then, the avoided emissions are estimated using the current EF.";NA;"Likely inclusion of avoided emissions";"Brazil (breakdown matches)";0;NA;6;2018;"2018-12-31";306367;"C5.1 2019 S2L";NA;NA;360007;"C6 2019 S2L";NA;NA;"-0cb-9cd-0wak-0wan-0wao-0ta-0rba-0rca-2ak-2fakz-2axt-5ac";"Base year emissions check: -0wak: stated base year emissions are 161% higher than calculated base year emissions (C5.1 2019 | TOTAL 306367). -0wan: stated base year emissions are 161% higher than calculated base year emissions (CCDS 2017 | TOTAL 306367). -0wao: stated base year emissions are 161% higher than calculated base year emissions (DWH 2017 | TOTAL 306367).; Found keyword(s): Brazil; Organizational changes: Divestment: 14.31% decreased in 2018, Divestment: 2.3% decreased in 2017";"304-abs-S2L-2016-2018-1";"absolute"
"25";313;"ACEA SpA";"Investor";"public";"Italy";"Energy utility networks, Non-energy utilities, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"Biomass generation, CCGT generation, Electricity networks, Water supply networks";"Thermal power generation";"Power generation";"CCGT generation";"Abs 1";"Scope 2 (location-based)";100;21;2011;2011;480000;2022;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"The reduction in energy consumption, foreseen for year 2022, has been reached thanks to several targets that contributed to such final target: within water sector, Environment sector, and electricity distribution sector. The Acea Group has set-up a new target (ABS3) for year 2022.";NA;NA;NA;11;0.636363636363636;1.90909090909091;2018;"2018-12-31";480000;"C5.1 2019 S2L";NA;NA;369586;"C6 2019 S2L";NA;NA;"-0ca-0db-0zb-7f-0vk-0wboq-0rce-0rbd-0rec-0rec-0rce-0rec-0rcd-0rec-0rea-0rcd-0rce-0rbd-0rae-0rea-0rae-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 480000). -0wboq: stated base year emissions are 23% lower than calculated base year emissions (DWH 2012 | TOTAL 621331).; Organizational changes: Change in boundary: 0.2% increased in 2018,  Change in methodology: 8.2% decreased in 2018,  Other: 0.6% decreased in 2018, Other: 0.4% decreased in 2017,  Change in boundary: 0.4% increased in 2017, Other: 1.2% increase in 2016, Change in methodology: 2.2% decrease in 2015,  Other: 1% increase in 2015, Other: 5.5% increase in 2014,  Change in methodology: 4% decrease in 2014,  Change in boundary: 2.2% increase in 2014, Change in methodology: 30% decrease in 2013,  Change in boundary: 20.6% increase in 2013,  Other: 6.5% increase in 2013, Change in boundary: 10% increase in 2012";"313-abs-S2L-2011-2022-1";"absolute"
"26";313;"ACEA SpA";"Investor";"public";"Italy";"Energy utility networks, Non-energy utilities, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"Biomass generation, CCGT generation, Electricity networks, Water supply networks";"Thermal power generation";"Power generation";"CCGT generation";"Abs 2";"Scope 2 (market-based)";100;49.5;2016;2016;494363;2018;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"In year 2016 Acea started elaborating a new strategy concerning a portion of the electricity consumed: main companies could certify the electricity consumed in the year as ''G.O.\" (a garanzia d'origine=certificates of guarantees of origin). In 2017 main companies already managed to use such certificates, that confirm the electricity origins from renewable sources, buying these certificates from Acea Energia. In year 2018 again main Companies consumed G.O. electricity: the Company Acea Energia sold G.O. energy to the main companies of the Group, meeting the target for the second year.";NA;NA;NA;2;1;24.75;2018;"2018-12-31";494363;"C5.1 2019 S2M";NA;NA;244750;"C6 2019 S2M";NA;NA;"-0ca-0da-0db-0vk-0vn-0vo-0rce-0rbd-0rec-0rec-0rce-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 494363). -0vn: stated base year emissions are 100% of calculated base year emissions (CCDS 2017 | TOTAL 494363). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2017 | TOTAL 494363).; Organizational changes: Change in boundary: 0.2% increased in 2018,  Change in methodology: 8.2% decreased in 2018,  Other: 0.6% decreased in 2018, Other: 0.4% decreased in 2017,  Change in boundary: 0.4% increased in 2017";"313-abs-S2M-2016-2018-1";"absolute"
