"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"11";1808;"BHP";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Coal mining, Financial services, Metal smelting, refining & forming, Metallic mineral mining, Oil & gas extraction & production";"Fossil Fuels, Materials, Mineral extraction, Services";"Banks, Coal extraction & processing, Copper, Iron ore mining, Oil & gas extraction, Other non-ferrous ore mining";"Metallic mineral mining";"Mineral extraction";"Iron ore mining";"Abs 2";"Scope 1 +2 (market-based)";100;100;2017;2017;16300000;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Underway";"In addition to our new five-year target (as detailed separately), we have set the longer-term goal of achieving net-zero operational GHG emissions in the latter half of this century. While there is no generally accepted 'science-based' target setting methodology applicable to the diversified mining sector that has been approved by the Science Based Targets initiative, our long-term net-zero goal is consistent with the goals of the Paris Agreement, and as such we consider it to be science-based. Our five-year target and our longer-term net-zero goal underpin our strategy and are an important driver of internal performance. Note that this CDP response relates to FY2018. More recent information on our new targets and progress against them during FY2019 is available in our 2019 Sustainability Report and online at https://www.bhp.com.";NA;NA;NA;33;0;3.03030303030303;2018;"2018-06-30";16300000;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;16500000;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0cd-0zb-7f-0vk-0vm-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 16300000). -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2018 | TOTAL 16230000).";"1808-abs-S12M-2017-2050-1";"absolute"
"12";2017;"Boeing Company";"Investor";"public";"United States of America";"Financial services, Industrial support services, Transportation equipment";"Manufacturing, Services";"Aerospace, Banks, Transportation support services";"Transportation equipment";"Manufacturing";"Aerospace";"Abs 1";"Scope 1 +2 (market-based)";70;25;2017;2018;1006000;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";10;"Underway";"The 25% GhG target is set for the large majority of Boeing's manufacturing facility operations. This accounts for roughly 70% of Boeing complete global scope 1 and 2 GHG emissions inventory. The 25% emission reduction target is equivalent to a 17% reduction in Boeing's complete global scope 1 and 2 inventory. From now until 2025, Boeing's strategic investments and partnerships will inspire a global approach to achieving environmental standards.The new strategy encourages and supports employees in identifying projects and actions where they can lead with courage and passion-fromthe largest site to individual factory and office workers-to help Boeing conserve natural resources. By reaching higher, embracing change and uniting for a common goal, this strategy helps ensure a cleaner future is built here.";NA;NA;NA;7;0;3.125;2018;"2018-12-31";1405000;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;1399000;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0e-0fb-0e-0fa-0zb-7f-0vk-0vm-0vn-5aa";"Base year emissions check: -0vk: stated base year emissions are 98% of calculated base year emissions (C5.1 2019 | TOTAL 983500). -0vm: stated base year emissions are 98% of calculated base year emissions (C6 2018 | TOTAL 983500). -0vn: stated base year emissions are 98% of calculated base year emissions (CCDS 2018 | TOTAL 983500).";"2017-abs-S12M-2017-2025-1";"absolute"
"13";3042;"Centrica";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Gas utilities, Oil & gas pipelines & storage";"Thermal power generation";"Power generation";"CCGT generation";"Abs 2";"Scope 1+2 (location-based)";100;28;2015;2016;2083227;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";73;"Underway";"As part of our Responsible Business Ambitions, we have committed to reduce our global carbon emissions in line with Paris and ultimately aim to achieve net zero by 2050. This target represents our medium term 2030 milestone which is 15 years on from the 2015 base year. It encompasses 100% of our global scope 1 and 2 emissions (normalised for divestment & acquisitions) and we consider the target to be science-based, given it meets the CDP 2.1% year-on-year reduction criteria which we view to be best practice. The reduction in our global emissions will be achieved through our continued shift away from carbon intensive assets towards lower carbon products and services. We will also continue to drive efficiencies across our operations including asset and customer-focused businesses. We will further reduce our property emissions via energy efficiency and low carbon measures such as solar, distributed generation, storage and LED installations alongside wider business efficiencies. An additional focus on driving down emissions from employee travel and fleet will be maintained and delivered through initiatives such as our ambition to convert all our fleet to electric/hybrid models by 2030 as well as encouraging employees into lower carbon company cars and utilising alternatives to travel with technology like video conferencing. The target embodies our transition to a lower carbon enterprise and empowers us to innovate and trial new technologies that aid our ability to provide market-leading products and services for customers, while engaging employees on understanding and mitigating environmental impact.";NA;NA;NA;14;0.142857142857143;1.86666666666667;2018;"2018-12-31";4393016;"DWH 2016 S1, DWH 2016 S2L";NA;NA;1720278;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0fa-0wbo-0rec-0rba-0rcb-0rcb-0rba-0rcb-0rec-0rca-5ad";"Base year emissions check: -0wbo: stated base year emissions are 53% lower than calculated base year emissions (DWH 2016 | TOTAL 4393016).; Organizational changes: Other: 0.1% decreased in 2018,  Divestment: 50.0% decreased in 2018,  Acquisitions: 0.0% increased in 2018, Acquisitions: 2.17% increased in 2017,  Divestment: 20.44% decreased in 2017, Acquisitions: 2.8% increase in 2016,  Other: 0.14% decrease in 2016,  Divestment: 0.08% decrease in 2016";"3042-abs-S12L-2015-2030-1";"absolute"
"14";3042;"Centrica";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Gas utilities, Oil & gas pipelines & storage";"Thermal power generation";"Power generation";"CCGT generation";"Abs 3";"Scope 1+2 (location-based)";100;95.8;2015;2016;2083227;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";20;"Underway";"With the introduction of our Responsible Business Ambitions, we have committed to reduce our global carbon emissions in line with Paris and ultimately achieve net zero by 2050. This target represents our long-term target, 35 years from the 2015 base year. The target encompasses 100% of our global scope 1 and 2 emissions (normalised for divestment & acquisitions) and we consider it to be science-based, as it meets the CDP 2.1% year-on-year reduction criteria and fundamentally aims to achieve net zero by mid-century which we consider to be best practice and in line with a 1.5C target. We have been open and transparent that we do not yet have firm and grounded plans to deliver all of the emission reductions to achieve net zero, although we have committed to develop and publish these plans by 2030. We know, however, that the vast majority of our net zero ambition will be achieved through a continued shift in investment away from carbon-intensive assets towards lower carbon, decentralised assets, coupled with an increasing focus on energy management and services delivered through integrated platforms enabled by digitalisation. We will also continue to focus on operational efficiency through innovation, technology and behavioural change.";NA;NA;NA;34;0.0588235294117647;2.73714285714286;2018;"2018-12-31";4393016;"DWH 2016 S1, DWH 2016 S2L";NA;NA;1720278;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0fa-0da-0db-0wbo-0rec-0rba-0rcb-0rcb-0rba-0rcb-0rec-0rca-5ad";"Base year emissions check: -0wbo: stated base year emissions are 53% lower than calculated base year emissions (DWH 2016 | TOTAL 4393016).; Organizational changes: Other: 0.1% decreased in 2018,  Divestment: 50.0% decreased in 2018,  Acquisitions: 0.0% increased in 2018, Acquisitions: 2.17% increased in 2017,  Divestment: 20.44% decreased in 2017, Acquisitions: 2.8% increase in 2016,  Other: 0.14% decrease in 2016,  Divestment: 0.08% decrease in 2016";"3042-abs-S12L-2015-2050-1";"absolute"
"15";3551;"Colgate Palmolive Company";"Investor";"public";"United States of America";"Chemicals, Food & beverage processing";"Food, beverage & agriculture, Manufacturing";"Animal processing, Personal care & household products";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 1";"Scope 1 +2 (market-based)";95;25;2002;2016;699761;2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";100;"Achieved";"Through 2018, we achieved a 29.7% reduction in our Scope 1 (without fugitive emissions) + Scope 2 (Market Based) emissions versus our 2020 goal of 25% reduction. Fugitive emissions are not included in our 2020 goal because these emissions are a small fraction of our Scope 1 + Scope 2 market-based emissions (1.3 %) and because fugitive emissions are not included in our agreed upon Science-Based target. It is noted that approximately 95% of our Scope 1 + Scope 2 (Market Based) emissions are included in this target. The emission sources that are not covered by this target include a number of Colgate owned offices, warehouses and mobile sources (cars and trucks) for which we do not have energy consumption data and as indicated fugitive emission sources, e.g., refrigerants, SF6.Our climate strategy is anchored in setting and achieving science-based goals to reduce greenhouse gases. As part of our 2015 to 2020 Sustainability Strategy, Colgate developed the 2020 and 2050 science-based goals to reduce absolute greenhouse gas emissions by 25% and 50%, respectively, compared to 2002. Colgate collaborated with CDP to develop these goals. Early on, CDP reviewed these goals and indicated that the 2020 and 2050 targets exceeded the requirements of the ''Linear Approach\" to a science-based goal, which is based on the Intergovernmental Panel on Climate Change's ''RCP 2.6 Carbon Pathway,\" one of the climate trajectories used for modeling and research. Our 2020 target also exceeds the requirements of the ''Sectoral Decarbonization Approach\" to a science-based goal, which is based on the 2C change in global average temperature scenario developed by the International Energy Agency (IEA).";NA;NA;NA;4;0.5;1.38888888888889;2018;"2018-12-31";699761;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;498237;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0fa-0e-0fb-0e-0fb-0za-7f-0zb-7f-0vk-0rcd-0rca-0rcd-0rcd-0rcb-0rca-0rcd-0rcb-0rca-0rec-0rcd-0rec-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 95% of calculated base year emissions (C5.1 2019 | TOTAL 664772.95).; Organizational changes: Change in methodology: 0.4% increased in 2018, Divestment: 0.5% decreased in 2017,  Change in methodology: 0.3% decreased in 2017, Change in methodology: 1.4% decrease in 2015,  Acquisitions: 0.3% increase in 2015, Divestment: 0.2% decrease in 2014,  Change in methodology: 1.22% decrease in 2014, Acquisitions: 0.22% increase in 2013,  Divestment: 0.2% decrease in 2013,  Other: 0.12% decrease in 2013, Change in methodology: 0.22% decrease in 2012,  Other: 0.63% increase in 2012, Change in methodology: 3.2% decrease in 2011";"3551-abs-S12M-2002-2020-1";"absolute"
"16";3551;"Colgate Palmolive Company";"Investor";"public";"United States of America";"Chemicals, Food & beverage processing";"Food, beverage & agriculture, Manufacturing";"Animal processing, Personal care & household products";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 2";"Scope 1 +2 (market-based)";95;50;2002;2016;699761;2050;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";59;"Underway";"Our climate strategy is anchored in setting and achieving science-based goals to reduce greenhouse gases. As part of our 2015 to 2020 Sustainability Strategy, Colgate developed 2020 and 2050 science-based goals to reduce absolute greenhouse gas emissions by 25% and 50%, respectively, compared to 2002. Colgate collaborated with CDP to develop these goals. Early on, CDP reviewed these goals and indicated that the 2020 and 2050 targets exceeded the requirements of the ''Linear Approach\" to a science-based goal, which is based on the Intergovernmental Panel on Climate Change's ''RCP 2.6 Carbon Pathway,\" one of the climate trajectories used for modeling and research. Our 2020 target also exceeds the requirements of the ''Sectoral Decarbonization Approach\" to a science-based goal, which is based on the 2C change in global average temperature scenario developed by the International Energy Agency (IEA).To meet 50% reduction goal of Scope 1 + Scope 2 emissions by 2050 with 2002 base year, we should achieve the percent reduction of Scope1 + Scope 2 emissions that we attained through 2018 by 2031 indicating that we are ahead of schedule. The principal reason for the reduction is our purchase of Renewable Energy Certificates.";NA;NA;NA;34;0.0588235294117647;1.04166666666667;2018;"2018-12-31";699761;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;498237;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0fa-0e-0e-0za-7f-0zb-7f-0vk-0rcd-0rca-0rcd-0rcd-0rcb-0rca-0rcd-0rcb-0rca-0rec-0rcd-0rec-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 95% of calculated base year emissions (C5.1 2019 | TOTAL 664772.95).; Organizational changes: Change in methodology: 0.4% increased in 2018, Divestment: 0.5% decreased in 2017,  Change in methodology: 0.3% decreased in 2017, Change in methodology: 1.4% decrease in 2015,  Acquisitions: 0.3% increase in 2015, Divestment: 0.2% decrease in 2014,  Change in methodology: 1.22% decrease in 2014, Acquisitions: 0.22% increase in 2013,  Divestment: 0.2% decrease in 2013,  Other: 0.12% decrease in 2013, Change in methodology: 0.22% decrease in 2012,  Other: 0.63% increase in 2012, Change in methodology: 3.2% decrease in 2011";"3551-abs-S12M-2002-2050-1";"absolute"
"17";3564;"The Coca-Cola Company";"Investor";"public";"United States of America";"Food & beverage processing";"Food, beverage & agriculture";"Non-alcoholic beverages";"Food & beverage processing";"Food, beverage & agriculture";"Non-alcoholic beverages";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;25;2015;2019;70144410;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"New";"We continue to evaluate and make changes in our operations and throughout the Coca-Cola system value chain to reduce our climate impact. This target is a Coca-Cola System level target, including The Coca-Cola Company and its bottling partners. The target brings our diverse sustainability initiatives under one goal to reduce the carbon footprint across the Coca-Cola system's full value chain by 25% by 2030, in absolute terms. Progress toward reducing the greenhouse gas emissions across our manufacturing processes, packaging formats, delivery fleet, refrigeration equipment and ingredient sourcing has been measured under an intensity target (target Int 1) from 2010 to 2020. This target, recently made public in 2019, is a Science-Based Target, and an absolute reduction target in line with a well-below 2C global average temperature rise scenario. Due to the nature of our franchise bottling system, in this CDP response, our manufacturing emissions are normally split between Scopes 1 and 2 for company-owned facilities and Scope 3 for bottling partner facilities. However, in our ''drink in your hand\" (intensity target) calculations, as well as this absolute reduction target, we consider the full Coca-Cola system (including franchise bottling partners) in the calculation of our manufacturing, distribution and refrigeration emissions.";NA;NA;NA;11;-0.0909090909090909;1.66666666666667;2018;"2018-12-31";NA;NA;NA;NA;56600293;"C6 2019 S1, C6 2019 S2M, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15, C6 2019 S3.16, C6 2019 S3.17: upstream completeness: 1 downstream completeness: 1";1472655;"C6 2019 S1, C6 2019 S2M";"-0cb-0e-0rad-0rab-0rba-0reb-0rbd-5ad";"Organizational changes: Change in methodology: 35.0% increased in 2018,  Acquisitions: 36.0% increased in 2018, Divestment: 37.7% decreased in 2017, Other: 16% decrease in 2016,  Change in methodology: 11.7% decrease in 2016";"3564-abs-S12M3-2015-2030-1";"absolute"
"18";4136;"Cummins Inc.";"Investor";"public";"United States of America";"Metal products manufacturing, Powered machinery, Trading, wholesale, distribution, rental & leasing";"Manufacturing, Services";"Dealers, wholesalers & distributors, Engines & motors, Fabricated metal components, Industrial machinery, Transportation equipment wholesale & dealing";"Powered machinery";"Manufacturing";"Engines & motors";"Abs 3";"Scope 1 +2 (market-based)";100;50;2018;2019;878842;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"New";"Cummins, Inc committed to reduce absolute scope 1 and 2 GHG emissions 50% by 2030 from a 2018 base year. On June 21, 2019, the SBTi's Target Validation Team classified the scope 1 and 2 target ambition and determined that it is in line with a 1.5C trajectory, and approved the target.";NA;NA;NA;11;-0.0909090909090909;4.16666666666667;2018;"2018-12-31";878842;"C6 2019 S1, C6 2019 S2M";NA;NA;878842;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0e-0vm-5aa";"Base year emissions check: -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2019 | TOTAL 878842).";"4136-abs-S12M-2018-2030-1";"absolute"
"19";4226;"Daikin Industries, Ltd.";"Investor";"public";"Japan";"Chemicals, Electrical & electronic equipment, Powered machinery";"Manufacturing";"Electrical equipment, Industrial machinery, Inorganic base chemicals";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"Abs 1";"Scope 1 +2 (market-based)";100;70;2005;2016;5250000;2020;"No, but we are reporting another target that is science-based";100;"Achieved";"Daikin is manufacturing an air-conditioning or fluorochemicals mainly. So the fluorocarbon & energy are main GHG emission source on our business. As a fluorocarbon source, there is a release from the process of charging refrigerant at air-conditioning division, and one more source is off-gas from the chemical plant during the manufacturing. The fluorocarbon emission was decreased 20 thousand tCO2 by improvement of recovery rate in chemical factory in U.S. in FY2018. Regarding energy reduction activity, we have changed to LED lighting, or renewal air-conditioner, or purchasing green electricity. As a result, GHG emission decreased, despite production increasing by business expansion.";NA;NA;NA;4;0.5;4.66666666666667;2019;"2019-03-31";NA;NA;NA;NA;1329531.02;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0za-7f-0zb-7f-0rce-5ad";"Organizational changes: Change in boundary: 1% increase in 2013";"4226-abs-S12M-2005-2020-1";"absolute"
"20";4226;"Daikin Industries, Ltd.";"Investor";"public";"Japan";"Chemicals, Electrical & electronic equipment, Powered machinery";"Manufacturing";"Electrical equipment, Industrial machinery, Inorganic base chemicals";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"Abs 2";"Scope 1 +2 (market-based)";100;30;2015;2018;1780000;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";88.52;"Underway";"Regarding ''Target reference number, Abs2\" in CDP2018, we have changed the base year to FY2015 of FY2030 target in order to adapt to the SBT. We sat the 30% reduction target. This target exists between 23% and 38%, these are calculated from 1.7% or 3.9% reduction per year for the 15 years total. Daikin is the company that is manufacturing an air-conditioning or fluorochemicals mainly. So there are fluorocarbon & energy as GHG source. As a fluorocarbon source, there is a release from the process of charging refrigerant at air-conditioning division, and one more source is off-gas from the chemical plant during the manufacturing. The fluorocarbon emission was decreased 20 thousand tCO2 by improvement of recovery rate in chemical factory in U.S. in FY2018. Regarding energy reduction activity, we have changed to LED lighting, or renewal air-conditioner, or purchasing green electricity. As a result, GHG emission decreased, despite production increasing by business expansion.";NA;NA;NA;12;0;2;2019;"2019-03-31";NA;NA;NA;NA;1329531.02;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0e-0fa-0fb-0fa-0fa-5ad";NA;"4226-abs-S12M-2015-2030-1";"absolute"
"21";4311;"Danone";"Investor";"public";"France";"Food & beverage processing";"Food, beverage & agriculture";"Dairy & egg products, Non-alcoholic beverages, Other food processing";"Food & beverage processing";"Food, beverage & agriculture";"Dairy & egg products";"Abs 1";"Scope 1 +2 (market-based)";95;30;2015;2017;1681235;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";67.7;"Underway";"Emissions covered by the target cover energy consumptions from Danone plants and distribution centers owned or under operational control of Danone, as well as emission from Danone's vehicles fleet (management cars for Danone employees and sales force).Emissions from energy consumptions in offices are excluded as they represent less than 5% of the total emissions.This Science based target has been defined in 2017, referring to a baseline year in 2015.The reported figure in % achieved is calculated on a like for like basis and methodology relative to 2015.Danone has set its scope 1 and 2 emissions target according to the GHG Protocol market-based method, so as to reflect the share of renewables in its energy mix.Despite the inclusion of WhiteWave, scope 1 and 2 emissions (in metric tons of CO2 equivalent, or tCO2eq) were 1.9% lower in 2018 than in 2017-largely as a consequence of purchasing electricity from renewable energy sources and improvements in energy efficiency.On a like-for-like basis, scope 1 and 2 emissions were down 12.2% on 2017 levels, and 20.3% lower than in 2015.The 20.3% reduction from base year reached in 2018 means the 30% reduction target on Scope 1 +2 (market-based) is completed at 67.7% (= 20.3% / 30%).";NA;NA;NA;13;0.0769230769230769;2;2018;"2018-12-31";1681235;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;1432219.53;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0fa-0fa-0fa-0fa-0fa-0e-0fa-0fa-0e-0zb-7f-0vk-0waoq-0rab-0rce-0rec-0rce-0rec-0rcb-0rca-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 95% of calculated base year emissions (C5.1 2019 | TOTAL 1597173.25). -0waoq: stated base year emissions are 19% higher than calculated base year emissions (DWH 2016 | TOTAL 1415771.7).; Organizational changes: Acquisitions: 10.6% increased in 2018,  Change in boundary: 0.4% decreased in 2018,  Other: 1.5% decreased in 2018, Change in boundary: 0.3% increased in 2017,  Other: 0.2% decreased in 2017, Acquisitions: 1.3% increase in 2016,  Divestment: 2.1% decrease in 2016,  Change in methodology: 0.9% increase in 2016";"4311-abs-S12M-2015-2030-1";"absolute"
