"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S1";453;"AK Steel Holding Corporation";"United States of America";"Global";"Metal smelting, refining & forming";"Materials";"Iron & steel";2015;10;2025;8092985;8092985;NA;2019;6500198;NA;NA;1;100;"Scope 1";6500198;2027094;1937844;6500198;2027094;1937844;"453-abs-S1-2015-2025-1";NA;2016;"No, but we anticipate setting one in the next 2 years";196.810818258035;"Scope 1";"S1";"";"absolute";8092985;8092985;6500198;0;1;1;7283686.5;7769265.6;6500198
"S12L";524;"Algonquin Power & Utilities Corporation";"Canada";"Global";"Renewable power generation";"Power generation";"Other renewable generation";2017;31.05;2023;3220317;3220317.344;NA;2019;2792803.913;NA;NA;1;100;"Scope 1+2 (location-based)";359703.84;41504.18;NA;359703.84;41504.18;NA;"524-abs-S12L-2017-2023-1";"Company-wide";2019;"No, and we do not anticipate setting one in the next 2 years";42.7552151591849;"Scope 1+2";"S1";"S2L";"absolute";3220317;3220317;359703.84;41504.18;0.896551968228352;1;2220408.5715;2887014.1905;2792803.913
"S12M3";528;"Alfa Laval Corporate AB";"Sweden";"Global";"Renewable energy equipment";"Manufacturing";"Other renewable energy equipment";2015;15;2020;155092;NA;84479;2019;95043;44861;10980.6859190051;1;100;"Scope 1+2 (market-based) +3 (downstream)";5142;36198;NA;5142;36198;NA;"528-abs-S12M3-2015-2020-1";"Company-wide";2015;"No, but we anticipate setting one in the next 2 years";146.923546454148;"Scope 1+2+3";"S1";"S2M";"absolute";155092;73204.5727933673;5142;NA;1;0.472007407173595;62223.8868743622;64420.0240581633;44861
"S12M";533;"Allergan plc";"United States of America";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;20;2020;92635;81753.56;NA;2019;63544.88;NA;NA;1;53;"Scope 1+2 (market-based)";83759;59427;36137;83759;59427;36137;"533-abs-S12M-2015-2020-1";"Other, please specify: Manufacturing and R&D operations";2015;"No, but we anticipate setting one in the next 2 years";156.916932045123;"Scope 1+2";"S1";"S2M";"absolute";92635;92635;83759;36137;0.698597117501835;1;74108;77813.4;63544.88
"S12M";569;"Alma Media Corporation";"Finland";"Global";"Print & publishing services";"Services";"Print publishing";2016;21;2025;3623;3550.54;NA;2019;1495.48;NA;NA;1;98;"Scope 1+2 (market-based)";359;4364;5137;359;4364;5137;"569-abs-S12M-2016-2025-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";463.309806395647;"Scope 1+2";"S1";"S2M";"absolute";3623;3623;359;5137;0.0653202328966521;1;2862.17;3369.39;1495.48
"S12L";582;"The Allstate Corporation";"United States of America";"Global";"Financial services";"Services";"Insurance";2007;20;2020;188715;156225.96;NA;2019;83221.38;NA;NA;1;66;"Scope 1+2 (location-based)";56521;104350;96261;56521;104350;96261;"582-abs-S12L-2007-2020-1";"Company-wide";2010;"No, but we anticipate setting one in the next 2 years";165.914209257346;"Scope 1+2";"S1";"S2L";"absolute";188715;188715;56521;104350;0.351343623151469;1;150972;153875.307692308;83221.38
"S1";586;"Alliant Energy Corporation";"United States of America";"Global";"Thermal power generation";"Power generation";"CCGT generation";2005;40;2030;21597490;20949565.3;NA;2019;13867587.54;NA;NA;1;97;"Scope 1";17608208;NA;NA;17608208;NA;NA;"586-abs-S1-2005-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";86.2817044943648;"Scope 1";"S1";"";"absolute";21597490;21597490;17608208;0;1;1;12958494;16759652.24;13867587.54
"S1";586;"Alliant Energy Corporation";"United States of America";"Global";"Thermal power generation";"Power generation";"CCGT generation";2005;80;2050;21597490;20949565.3;NA;2019;13867587.54;NA;NA;1;97;"Scope 1";17608208;NA;NA;17608208;NA;NA;"586-abs-S1-2005-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";43.1408522471824;"Scope 1";"S1";"";"absolute";21597490;21597490;17608208;0;1;1;4319498;16222114.7111111;13867587.54
"S12L";600;"AIB Group Plc";"Ireland";"Global";"Financial services";"Services";"Banks";2011;57;2025;28855.7;28856;NA;2019;14809;NA;NA;1;100;"Scope 1+2 (location-based)";5403;15214;722;5403;15214;722;"600-abs-S12L-2011-2025-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.4019598669703;"Scope 1+2";"S1";"S2L";"absolute";28855.7;28855.7;5403;15214;0.262065285929088;1;12407.951;19456.9862857143;14809
"S12L";600;"AIB Group Plc";"Ireland";"Global";"Financial services";"Services";"Banks";2011;78;2036;28855.7;28856;NA;2019;14809;NA;NA;1;100;"Scope 1+2 (location-based)";5403;15214;722;5403;15214;722;"600-abs-S12L-2011-2036-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";62.4091245181706;"Scope 1+2";"S1";"S2L";"absolute";28855.7;28855.7;5403;15214;0.262065285929088;1;6348.254;21653.31728;14809
"S1";625;"alstria office REIT-AG";"Germany";"Global";"Financial services";"Services";"REIT";2018;30;2030;17.3;17.3;NA;2019;15.7;NA;NA;1;100;"Scope 1";15.7;7416;32;15.7;7416;32;"625-abs-S1-2018-2030-1";"Company-wide";2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";30.8285163776494;"Scope 1";"S1";"";"absolute";17.3;17.3;15.7;0;1;1;12.11;16.8675;15.7
"S12L";628;"Altria Group, Inc.";"United States of America";"Global";"Tobacco";"Food, beverage & agriculture";"Tobacco products";2015;20;2025;392172;392172;NA;2019;305766;NA;NA;1;100;"Scope 1+2 (location-based)";154507;151259;147909;154507;151259;147909;"628-abs-S12L-2015-2025-1";"Company-wide";2016;"No, but we are reporting another target that is science-based";110.163397692849;"Scope 1+2";"S1";"S2L";"absolute";392172;392172;154507;151259;0.505311251087433;1;313737.6;360798.24;305766
"S12M";628;"Altria Group, Inc.";"United States of America";"Global";"Tobacco";"Food, beverage & agriculture";"Tobacco products";2017;55;2030;337007;337007;NA;2019;302416;NA;NA;1;100;"Scope 1+2 (market-based)";154507;151259;147909;154507;151259;147909;"628-abs-S12M-2017-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.6621427070439;"Scope 1+2";"S1";"S2M";"absolute";337007;337007;154507;147909;0.510908814348447;1;151653.15;308491.023076923;302416
"S12M";638;"Alten";"France";"Global";"Specialized professional services";"Services";"Engineering services";2018;16;2025;12580;NA;NA;2019;14274;NA;NA;1;72;"Scope 1+2 (market-based)";16612;4174;3213;16612;4174;3213;"638-abs-S12M-2018-2025-1";"Country/region";2018;"No, but we anticipate setting one in the next 2 years";-411.466613672496;"Scope 1+2";"S1";"S2M";"absolute";12580;12580;16612;3213;0.837931904161412;1;10567.2;12292.4571428571;14274
"S12M";638;"Alten";"France";"Global";"Specialized professional services";"Services";"Engineering services";2018;36;2035;12580;NA;NA;2019;14274;NA;NA;1;72;"Scope 1+2 (market-based)";16612;4174;3213;16612;4174;3213;"638-abs-S12M-2018-2035-1";"Country/region";2018;"No, but we anticipate setting one in the next 2 years";-182.874050521109;"Scope 1+2";"S1";"S2M";"absolute";12580;12580;16612;3213;0.837931904161412;1;8051.2;12313.6;14274
"S12L";641;"Amer Sports";"Finland";"Global";"Leisure & home manufacturing";"Manufacturing";"Sporting goods";2019;30;2030;NA;35705.7;NA;2019;35705.7;NA;NA;1;90;"Scope 1+2 (location-based)";12286;27387;29241;12286;27387;29241;"641-abs-S12L-2019-2030-1";"Business division";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2";"S1";"S2L";"absolute";357.057;357.057;12286;27387;0.309681647468051;1;249.9399;357.057;35705.7
"S1";661;"Ameren Corporation";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Electricity networks";2005;35;2030;35754207;NA;NA;2019;24413651;NA;NA;1;100;"Scope 1";62861698;NA;NA;62861698;NA;NA;"661-abs-S1-2005-2030-1";"Business activity";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";94.2244043377289;"Scope 1";"S1";"";"absolute";35754207;35754207;62861698;0;1;1;23240234.55;28746382.428;24413651
"S1";661;"Ameren Corporation";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Electricity networks";2005;50;2040;35754207;NA;NA;2019;24413651;NA;NA;1;100;"Scope 1";62861698;NA;NA;62861698;NA;NA;"661-abs-S1-2005-2040-1";"Business activity";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";65.9570830364102;"Scope 1";"S1";"";"absolute";35754207;35754207;62861698;0;1;1;17877103.5;28603365.6;24413651
"S1";661;"Ameren Corporation";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Electricity networks";2005;80;2050;35754207;NA;NA;2019;24413651;NA;NA;1;100;"Scope 1";62861698;NA;NA;62861698;NA;NA;"661-abs-S1-2005-2050-1";"Business activity";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";41.2231768977564;"Scope 1";"S1";"";"absolute";35754207;35754207;62861698;0;1;1;7150841.4;26855382.1466667;24413651
"S1";689;"American Electric Power Company, Inc.";"United States of America";"Global";"Thermal power generation";"Power generation";"Coal generation";2010;10;2020;134000000;139508137.89;NA;2019;64128544.92;NA;NA;1;99;"Scope 1";64776308;NA;NA;64776308;NA;NA;"689-abs-S1-2010-2020-1";NA;2010;"No, but we are reporting another target that is science-based";567.164179104478;"Scope 1";"S1";"";"absolute";134000000;134000000;64776308;0;1;1;120600000;121940000;64128544.92
"S1";689;"American Electric Power Company, Inc.";"United States of America";"Global";"Thermal power generation";"Power generation";"Coal generation";2000;80;2050;167000000;NA;NA;2019;64128544.92;NA;NA;1;99;"Scope 1";64776308;NA;NA;64776308;NA;NA;"689-abs-S1-2000-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";81.5868263473054;"Scope 1";"S1";"";"absolute";167000000;167000000;64776308;0;1;1;33400000;116232000;64128544.92
"S12L";699;"American International Group, Inc. (AIG)";"United States of America";"Global";"Financial services";"Services";"Insurance";2010;20;2020;3964;NA;NA;2019;25507.46;NA;NA;1;23;"Scope 1+2 (location-based)";582;12135;NA;582;12135;NA;"699-abs-S12L-2010-2020-1";"Country/region";2010;"No, but we anticipate setting one in the next 2 years";344.60141271443;"Scope 1+2";"S1";"S2L";"absolute";3964;3964;582;12135;0.0457655107336636;1;3171.2;3250.48;25507.46
"S1";706;"American Tower Corp.";"United States of America";"Global";"Construction";"Infrastructure";"Utility line construction";2017;60;2027;651065;169276.9;NA;2019;144633.06;NA;NA;1;26;"Scope 1";556281;1780621;NA;556281;1780621;NA;"706-abs-S1-2017-2027-1";NA;2018;"No, but we anticipate setting one in the next 2 years";24.2638343841757;"Scope 1";"S1";"";"absolute";651065;651065;556281;0;1;1;260426;572937.2;144633.06
"S12L";722;"AmorePacific Corporation";"Republic of Korea";"Global";"Chemicals";"Materials";"Personal care & household products";2018;50;2030;51951;56524;NA;2019;53897;NA;NA;1;100;"Scope 1+2 (location-based)";11163;42734;NA;11163;42734;NA;"722-abs-S12L-2018-2030-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";7.16444341783604;"Scope 1+2";"S1";"S2L";"absolute";51951;51951;11163;42734;0.207117279254875;1;25975.5;49786.375;53897
"S12L";724;"AMP";"Australia";"Global";"Financial services";"Services";"Insurance";2013;40;2021;20830;20830;NA;2019;8214;NA;NA;1;100;"Scope 1+2 (location-based)";69;11789;NA;69;11789;NA;"724-abs-S12L-2013-2021-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";151.404224675948;"Scope 1+2";"S1";"S2L";"absolute";20830;20830;69;11789;0.00581885646820712;1;12498;14581;8214
"S12L";724;"AMP";"Australia";"Global";"Financial services";"Services";"Insurance";2019;42;2030;8214;8214;NA;2019;8214;NA;NA;1;100;"Scope 1+2 (location-based)";69;11789;NA;69;11789;NA;"724-abs-S12L-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2";"S1";"S2L";"absolute";8214;8214;69;11789;0.00581885646820712;1;4764.12;8214;8214
"S12M";746;"Analog Devices, Inc.";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2015;50;2025;219057;219057;NA;2019;137321;NA;NA;1;100;"Scope 1+2 (market-based)";58462;156082;78859;58462;156082;78859;"746-abs-S12M-2015-2025-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";74.6253258284374;"Scope 1+2";"S1";"S2M";"absolute";219057;219057;58462;78859;0.425732408007515;1;109528.5;175245.6;137321
"S12L3";769;"Anglian Water";"United Kingdom of Great Britain and Northern Ireland";"Global";"Non-energy utilities";"Infrastructure";"Waste water management";2020;100;2030;298576;2558065;268831;2020;2558065;268831;31377.8127827088;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";105346;163485;209793;105346;163485;209793;"769-abs-S12L3-2020-2030-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2+3";"S1";"S2L";"absolute";298576;31377.8127827088;105346;163485;0.391867009385078;0.105091543803617;0;31377.8127827088;268831
"S12L3";769;"Anglian Water";"United Kingdom of Great Britain and Northern Ireland";"Global";"Non-energy utilities";"Infrastructure";"Waste water management";2020;10;2025;298576;2558065;268831;2020;2558065;268831;3137.78127827088;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";105346;163485;209793;105346;163485;209793;"769-abs-S12L3-2020-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2+3";"S1";"S2L";"absolute";298576;31377.8127827088;105346;163485;0.391867009385078;0.105091543803617;28240.0315044379;31377.8127827088;268831
"S12L";772;"Anglo American";"United Kingdom of Great Britain and Northern Ireland";"Global";"Coal mining";"Fossil Fuels";"Coal extraction & processing";2016;30;2030;14593333;14593334;NA;2019;17743983;NA;NA;1;100;"Scope 1+2 (location-based)";10879399;6864584;785803;10879399;6864584;785803;"772-abs-S12L-2016-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-71.9655338502863;"Scope 1+2";"S1";"S2L";"absolute";14593333;14593333;10879399;6864584;0.613131730344872;1;10215333.1;13655190.1642857;17743983
"S12L";772;"Anglo American";"United Kingdom of Great Britain and Northern Ireland";"Global";"Coal mining";"Fossil Fuels";"Coal extraction & processing";2015;22;2020;14042500;NA;NA;2019;17743983;NA;NA;1;100;"Scope 1+2 (location-based)";10879399;6864584;785803;10879399;6864584;785803;"772-abs-S12L-2015-2020-1";"Company-wide";2015;"No, but we anticipate setting one in the next 2 years";-119.814329875216;"Scope 1+2";"S1";"S2L";"absolute";14042500;14042500;10879399;6864584;0.613131730344872;1;10953150;11571020;17743983
"S12L";777;"Anglo American Platinum";"South Africa";"Global";"Metal smelting, refining & forming";"Materials";"Precious metals";2016;30;2030;5579206;4243333;NA;2019;4435519;NA;NA;1;100;"Scope 1+2 (location-based)";532366;3903153;NA;532366;3903153;NA;"777-abs-S12L-2016-2030-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";68.3303323089343;"Scope 1+2";"S1";"S2L";"absolute";5579206;5579206;532366;3903153;0.120023383960254;1;3905444.2;5220542.75714286;4435519
"S12L";777;"Anglo American Platinum";"South Africa";"Global";"Metal smelting, refining & forming";"Materials";"Precious metals";2015;10;2020;4325833;5878214;NA;2019;4435519;NA;NA;1;100;"Scope 1+2 (location-based)";532366;3903153;NA;532366;3903153;NA;"777-abs-S12L-2015-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";-25.3560412526327;"Scope 1+2";"S1";"S2L";"absolute";4325833;4325833;532366;3903153;0.120023383960254;1;3893249.7;3979766.36;4435519
"S12M";814;"ATRESMEDIA CORPORACION";"Spain";"Global";"Media, telecommunications & data center services";"Services";"Media";2019;81;2025;10051;10051;NA;2019;10051;NA;NA;1;100;"Scope 1+2 (market-based)";1790;7660;8261;1790;7660;8261;"814-abs-S12M-2019-2025-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2M";"absolute";10051;10051;1790;8261;0.178091732165954;1;1909.69;10051;10051
"S12L";820;"Antofagasta";"United Kingdom of Great Britain and Northern Ireland";"Global";"Metallic mineral mining";"Materials";"Other non-ferrous ore mining";2017;3;2022;2926565;3023937;NA;2019;2483626;NA;NA;1;100;"Scope 1+2 (location-based)";883367;2002277;NA;883367;2002277;NA;"820-abs-S12L-2017-2022-1";"Company-wide";2018;"No, and we do not anticipate setting one in the next 2 years";616.093155855642;"Scope 1+2";"S1";"S2L";"absolute";2926565;2926565;883367;2002277;0.306124733335089;1;2838768.05;2891446.22;2483626
"S12L";825;"Aon plc";"United Kingdom of Great Britain and Northern Ireland";"Global";"Specialized professional services";"Services";"Other financial";2015;15;2020;129642;NA;NA;2019;51729.5;NA;NA;1;100;"Scope 1+2 (location-based)";24737;95402;NA;24737;95402;NA;"825-abs-S12L-2015-2020-1";"Company-wide";2015;"No, but we anticipate setting one in the next 2 years";399.500161984542;"Scope 1+2";"S1";"S2L";"absolute";129642;129642;24737;95402;0.205903162170486;1;110195.7;114084.96;51729.5
"S2M";830;"Aoyama Trading Co., Ltd.";"Japan";"Global";"Discretionary retail";"Retail";"Apparel stores";2009;27;2025;93133;NA;NA;2020;64696;NA;NA;1;100;"Scope 2 (market-based)";55.71;NA;NA;55.71;NA;NA;"830-abs-S2M-2009-2025-1";"Company-wide";2009;"No, but we anticipate setting one in the next 2 years";113.087973352326;"Scope 2";"";"S2M";"absolute";93133;93133;0;NA;0;1;67987.09;75845.186875;64696
"S12M";846;"AptarGroup";"United States of America";"Global";"Plastic product manufacturing";"Manufacturing";"Plastic products";2019;28;2030;85257;85257;NA;2019;85257;NA;NA;1;100;"Scope 1+2 (market-based)";21093;48488;64164;21093;48488;64164;"846-abs-S12M-2019-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2";"S1";"S2M";"absolute";85257;85257;21093;64164;0.247404905169077;1;61385.04;85257;85257
"S12M";894;"Arcadis";"Netherlands";"Global";"Specialized professional services";"Services";"Engineering services";2010;30;2020;8348;NA;NA;2019;5020.47;NA;NA;1;21;"Scope 1+2 (market-based)";17929;25370;NA;17929;25370;NA;"894-abs-S12M-2010-2020-1";"Country/region";2012;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";217.337486024597;"Scope 1+2";"S1";"S2M";"absolute";8348;8348;17929;NA;1;1;5843.6;6094.04;5020.47
"S12L3";894;"Arcadis";"Netherlands";"Global";"Specialized professional services";"Services";"Engineering services";2008;100;2030;88931;NA;53577;2019;69609;25484;32557.82447672;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";18826;32776;NA;18826;32776;NA;"894-abs-S12L3-2008-2030-1";"Company-wide";2019;"No, but we are reporting another target that is science-based";94.6880165521584;"Scope 1+2+3";"S1";"S2L";"absolute";88931;32557.82447672;18826;32776;0.364830820510833;0.366102084500567;0;16278.91223836;25484
"S12M";917;"Gigaset AG";"Germany";"Global";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;20;2024;3891;3770.379;NA;2019;3770.379;NA;NA;1;96.9;"Scope 1+2 (market-based)";1172;5642;2719;1172;5642;2719;"917-abs-S12M-2019-2024-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2M";"absolute";3891;3891;1172;2719;0.301207915702904;1;3112.8;3891;3770.379
"S12M";992;"Asahi Group Holdings, Ltd.";"Japan";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2015;30;2030;525225;608291.88;NA;2019;890645.56;NA;NA;1;98;"Scope 1+2 (market-based)";478695;442398;430127;478695;442398;430127;"992-abs-S12M-2015-2030-1";"Country/region";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";38.2870833135006;"Scope 1+2";"S1";"S2M";"absolute";525225;525225;478695;430127;0.526720303865884;1;367657.5;483207;890645.56
"S12M";992;"Asahi Group Holdings, Ltd.";"Japan";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2015;100;2050;525225;608291.88;NA;2019;890645.56;NA;NA;1;98;"Scope 1+2 (market-based)";478695;442398;430127;478695;442398;430127;"992-abs-S12M-2015-2050-1";"Country/region";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";11.4861249940502;"Scope 1+2";"S1";"S2M";"absolute";525225;525225;478695;430127;0.526720303865884;1;0;465199.285714286;890645.56
"S12M3";1029;"de Volksbank N.V.";"Netherlands";"Global";"Financial services";"Services";"Banks";2014;50;2020;9568;NA;2751;2019;4496;1750;1862.09964412811;1;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"1029-abs-S12M3-2014-2020-1";"Company-wide";2014;"No, and we do not anticipate setting one in the next 2 years";121.23745819398;"Scope 1+2+3";"S1";"S2M";"absolute";9568;3724.19928825622;NA;NA;1;0.38923487544484;1862.09964412811;2172.44958481613;1750
"S12M";1051;"Astellas Pharma Inc.";"Japan";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;30;2030;202190;226297;NA;2020;NA;NA;NA;1;100;"Scope 1+2 (market-based)";98500;0;127797;98500;0;127797;"1051-abs-S12M-2015-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";61.5543135994197;"Scope 1+2";"S1";"S2M";"absolute";202190;202190;98500;127797;0.435268695563794;1;141533;181971;181971
"S12M3";1076;"Assicurazioni Generali Spa";"Italy";"Global";"Financial services";"Services";"Insurance";2013;20;2020;74106;NA;12182.28;2019;26375.536;11800.36;6630.97408264992;1;44;"Scope 1+2 (market-based) +3 (upstream)";21881;55886;NA;21881;55886;NA;"1076-abs-S12M3-2013-2020-1";"Country/region";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";95.5455698593906;"Scope 1+2+3";"S1";"S2M";"absolute";74106;33154.8704132496;21881;NA;1;0.447397922074456;26523.8963305997;27471.1783424068;11800.36
"S12L3";1076;"Assicurazioni Generali Spa";"Italy";"Global";"Financial services";"Services";"Insurance";2013;20;2020;121161;43317.076;32886.48;2019;42585.136;28009.96;15938.4944247213;1;44;"Scope 1+2 (location-based) +3 (upstream)";21881;55886;NA;21881;55886;NA;"1076-abs-S12L3-2013-2020-1";"Country/region";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";100.597552017563;"Scope 1+2+3";"S1";"S2L";"absolute";121161;79692.4721236065;21881;55886;0.281366132164028;0.759203599061026;63753.9776988852;66030.9054738454;28009.96
"S12L3";1085;"Associated British Foods";"United Kingdom of Great Britain and Northern Ireland";"Global";"Discretionary retail";"Retail";"Apparel stores";2018;30;2030;NA;2997221.4;2242574.1;2019;2871707.58;2156225.94;672772.23;1;54;"Scope 1+2 (location-based) +3 (upstream & downstream)";3162449;830562;844405;3162449;830562;844405;"1085-abs-S12L3-2018-2030-1";"Business division";2018;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2+3";"S1";"S2L";"absolute";22425.741;2242574.1;3162449;830562;0.791996065124789;0.74821769923303;1569801.87;2186509.7475;2156225.94
"S2L";1087;"Assurant, Inc.";"United States of America";"Global";"Financial services";"Services";"Insurance";2019;2;2020;27424;22913;NA;2019;22913;NA;NA;1;100;"Scope 2 (location-based)";748;30134;NA;748;30134;NA;"1087-abs-S2L-2019-2020-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";827.195157526254;"Scope 2";"";"S2L";"absolute";27424;27424;0;30134;0;1;26875.52;27424;22913
"S1";1104;"AstraZeneca";"United Kingdom of Great Britain and Northern Ireland";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;20;2025;320780;320780;NA;2019;285798;NA;NA;1;100;"Scope 1";335130;300465;348875;335130;300465;348875;"1104-abs-S1-2015-2025-1";"Company-wide";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";54.5264667373278;"Scope 1";"S1";"";"absolute";320780;320780;335130;0;1;1;256624;295117.6;285798
"S2M";1104;"AstraZeneca";"United Kingdom of Great Britain and Northern Ireland";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;95;2025;336689;336689;NA;2019;133971;NA;NA;1;100;"Scope 2 (market-based)";335130;300465;348875;335130;300465;348875;"1104-abs-S2M-2015-2025-1";"Company-wide";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";63.3781823644528;"Scope 2";"";"S2M";"absolute";336689;336689;0;348875;0;1;16834.45;208747.18;133971
"S12M";1113;"AT&T Inc.";"United States of America";"Global";"Media, telecommunications & data center services";"Services";"Telecommunications services";2015;26;2030;8766803;NA;NA;2019;6525043;NA;NA;1;100;"Scope 1+2 (market-based)";990955;6015122;5534088;990955;6015122;5534088;"1113-abs-S12M-2015-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";98.3500791828868;"Scope 1+2";"S1";"S2M";"absolute";8766803;8766803;990955;5534088;0.151869497258486;1;6487434.22;8158971.32533333;6525043
"S12L";1115;"Atea ASA";"Norway";"Global";"IT & software development";"Services";"Software";2015;43;2030;7613;8683.2;NA;2019;6213.6;NA;NA;1;100;"Scope 1+2 (location-based)";3806.6;2407;5443;3806.6;2407;5443;"1115-abs-S12L-2015-2030-1";"Company-wide";2015;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";40.8236828680439;"Scope 1+2";"S1";"S2L";"absolute";7613;7613;3806.6;2407;0.612623921720098;1;4339.41;6740.04266666667;6213.6
"S12L";1115;"Atea ASA";"Norway";"Global";"IT & software development";"Services";"Software";2015;57;2040;7613;8683.2;NA;2019;6213.6;NA;NA;1;100;"Scope 1+2 (location-based)";3806.6;2407;5443;3806.6;2407;5443;"1115-abs-S12L-2015-2040-1";"Company-wide";2015;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";30.7968133916823;"Scope 1+2";"S1";"S2L";"absolute";7613;7613;3806.6;2407;0.612623921720098;1;3273.59;6918.6944;6213.6
