"company_name";"incorporation_country";"Country/Region";"sectors";"industries";"activities";"Base year";"% reduction from base year";"Target year";"Base year emissions covered by target (metric tons CO2e)";"BY_EM_100";"BY_EM_100_excl_scope3";"Inventory accounting year";"Inventory reporting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"T_ID";"Scope_short";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_excl_scope3_interpolated";"MRY_excl_scope3"
"Sofidel S.p.A.";"Italy";"Germany";"Paper products & packaging";"Manufacturing";"Paper products";2009;14;2020;838704;838703;NA;2012;2013;727741;NA;23268.1571346193;0.198164218115256;100;"Scope 1+2 (location-based)";55048;86123;0;"36186-abs-S12L-2009-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";166201.122390138;166201.122390138;55048;86123;0.389938443448017;1;142932.965255519;159855.261353423;144212.226255415
"VMware, Inc";"United States of America";"Germany";"IT & software development";"Services";"Software";2016;35;2030;31200;31200;NA;2016;2017;27907;NA;44.3275;0.00405929487179487;100;"Scope 1 +2 (market-based)";0;126.65;126.65;"36917-abs-S12M-2016-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";126.65;126.65;0;126.65;0;1;82.3225;126.65;113.282741987179
"Trinseo LLC";"United States of America";"Germany";"Chemicals, Wood & rubber products";"Manufacturing, Materials";"Rubber products, Specialty chemicals";2017;4;2023;587518;1131649;NA;2017;2018;1131649;NA;14392.0517607845;0.612408971332984;61;"Scope 1 +2 (market-based)";113594;579438;579438;"37921-abs-S12M-2017-2023-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";359801.294019612;359801.294019612;113594;579438;0.163908737258886;1;345409.242258828;359801.294019612;693032
"Charles River Laboratories International Inc.";"United States of America";"Germany";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2016;6.2;2021;124241;122225;NA;2017;2018;114974;NA;119.00721793275;0.015449579905022;95;"Scope 1+2 (location-based)";53;1723.3;0;"40228-abs-S12L-2016-2021-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";1919.47125697984;1919.47125697984;53;1723.3;0.0298373022575015;1;1800.46403904709;1895.66981339329;1776.3
"Digital Realty Trust Inc";"United States of America";"Germany";"Construction, Financial services";"Infrastructure, Services";"Non-residential building construction, REIT";2014;100;2030;289400;NA;NA;2017;2018;1148279;NA;1559.05350528922;0.00538719248544996;29;"Scope 2 (market-based)";14.27;6186;6186;"40255-abs-S2M-2014-2030-1";"S2M";"Scope 2";"";"S2M";"absolute";1559.05350528922;1559.05350528922;0;6186;0;1;0;1266.73097304749;6185.99999999999
"IMA SpA";"Italy";"Germany";"Powered machinery";"Manufacturing";"Industrial machinery";2013;0;2020;2308.54;NA;NA;2017;2018;11007.78;NA;0;0.0362679850069678;28.58;"Scope 2 (market-based)";2087.2;399.23;399.23;"40757-abs-S2M-2013-2020-1";"S2M";"Scope 2";"";"S2M";"absolute";83.7260941079854;83.7260941079854;0;399.23;0;1;83.7260941079854;83.7260941079854;399.23
"La Poste";"France";"Germany";"Financial services, Intermodal transport & logistics";"Services, Transportation services";"Banks, Logistics - transport";2017;14;2020;615850;3254889;430382;2017;2018;3254889;430382;855.438199582229;0.0750356659897486;45;"Scope 1+2 (location-based) +3 (upstream)";10875;21419;1391;"41290-abs-S12L3-2017-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";46210.7148997867;6110.27285415878;10875;21419;0.33674986065523;0.132226321696377;5254.83465457655;6110.27285415878;32294
"PVH Corp";"United States of America";"Germany";"Apparel design";"Apparel";"Apparel & footwear design";2015;35;2030;134459;NA;NA;2016;2016;140481;NA;2238.95;0.0475758409626726;100;"Scope 1+2 (location-based)";2916;3481;0;"44266-abs-S12L-2015-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";6397;6397;2916;3481;0.455838674378615;1;4158.05;6247.73666666667;6683.50171427721
"PVH Corp";"United States of America";"Germany";"Apparel design";"Apparel";"Apparel & footwear design";2014;20;2020;133000;NA;NA;2016;2016;140481;NA;1265.51736960709;0.0475758409626726;7;"Scope 1+2 (location-based) +3 (upstream)";2916;3481;0;"44266-abs-S12L3-2014-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";6327.58684803546;6327.58684803545;2916;3481;0.455838674378615;1;5062.06947842836;5905.74772483309;6683.50171427721
"Borregaard ASA";"Norway";"Germany";"Chemicals";"Manufacturing";"Specialty chemicals";2009;56;2030;298343;298343;NA;2011;2015;186627;NA;2613.79192238325;0.0156446961238721;100;"Scope 1+2 (location-based)";2354;3293;0;"45101-abs-S12L-2009-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";4667.48557568437;4667.48557568437;2354;3293;0.416858508942801;1;2053.69365330112;4418.55301164787;2919.72270350988
"Borregaard ASA";"Norway";"Germany";"Chemicals";"Manufacturing";"Specialty chemicals";2009;91;2050;298343;298343;NA;2011;2015;186627;NA;4247.41187387278;0.0156446961238721;100;"Scope 1+2 (location-based)";2354;3293;0;"45101-abs-S12L-2009-2050-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";4667.48557568437;4667.48557568437;2354;3293;0.416858508942801;1;420.073701811593;4460.29475256863;2919.72270350988
"AbbVie Inc";"United States of America";"Germany";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;25;2025;665467;665467;NA;2015;2016;588993;NA;7488.09145536935;0.0450095434055744;100;"Scope 1 +2 (market-based)";29098.26;7162.38;826.65;"45103-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";29952.3658214774;29952.3658214774;29098.26;826.65;0.972375856769494;1;22464.274366108;29952.3658214774;26510.3059990795
"AbbVie Inc";"United States of America";"Germany";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;50;2035;665467;665467;NA;2015;2016;588993;NA;14976.1829107387;0.0450095434055744;100;"Scope 1 +2 (market-based)";29098.26;7162.38;826.65;"45103-abs-S12M-2015-2035-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";29952.3658214774;29952.3658214774;29098.26;826.65;0.972375856769494;1;14976.1829107387;29952.3658214774;26510.3059990795
"ENTEGA AG";"Germany";"Germany";"Trading, wholesale, distribution, rental & leasing";"Services";"Consumer goods wholesale & rental, Dealers, wholesalers & distributors";2009;80;2020;11993;NA;NA;2017;2018;1182168;97816;793.868409904514;1;6;"Scope 1+2 (market-based) +3 (upstream & downstream)";43841;67759;53975;"46599-abs-S12M3-2009-2020-1";"S12M3";"Scope 1+2+3";"S1";"S2M";"absolute";11993;992.335512380643;43841;53975;0.448198658706142;0.0827428927191397;198.467102476128;414.976668813723;97816
"Flughafen München GmbH";"Germany";"Germany";"Industrial support services";"Services";"Transportation support services";2016;100;2030;101591;101591;NA;2017;2018;105905;NA;101591;1;100;"Scope 1+2 (location-based)";88668;17237;10397;"48881-abs-S12L-2016-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";101591;101591;88668;17237;0.837240923469147;1;0;94334.5;105905
"Flughafen München GmbH";"Germany";"Germany";"Industrial support services";"Services";"Transportation support services";2016;100;2050;101591;96443;NA;2017;2018;99065;NA;101591;1;100;"Scope 1 +2 (market-based)";88668;17237;10397;"48881-abs-S12M-2016-2050-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";101591;101591;88668;10397;0.895048705395447;1;0;98603.0294117647;99065
"Flughafen München GmbH";"Germany";"Germany";"Industrial support services";"Services";"Transportation support services";2005;0;2020;162046;NA;NA;2017;2018;NA;NA;0;1;100;"Other, please specify: Scope 1+2 + 3a (ACA, mainly downstream)";88668;17237;10397;"48881-abs-S12X3-2005-2020-1";"S12X3";"Scope 1+2+3";"S1";"max";"absolute";162046;162046;88668;17237;0.837240923469147;1;162046;162046;162046
"News Corp";"United States of America";"Germany";"IT & software development, Print & publishing services, Web & marketing services";"Services";"Marketing, Print publishing, Software";2006;40;2020;372563;NA;352511;2013;2014;318540.62;202014.62;96.6021738707229;0.00102213722808516;100;"Scope 1+2 (location-based) +3 (downstream)";0;260.83;0;"50074-abs-S12L3-2006-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";380.810512107091;241.505434676807;0;260.83;0;0.634187941242784;144.903260806084;193.204347741446;206.486663719477
"News Corp";"United States of America";"Germany";"IT & software development, Print & publishing services, Web & marketing services";"Services";"Marketing, Print publishing, Software";2017;100;2050;202015;199206.51;NA;2017;2018;199206.51;NA;241.811759816484;0.00119699903381672;100;"Scope 1 +2 (market-based)";49.53;188.92;188.92;"50074-abs-S12M-2017-2050-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";241.811759816485;241.811759816484;49.53;188.92;0.207716502411407;1;0;241.811759816484;238.450000000001
"KION GROUP AG";"Germany";"Germany";"Powered machinery";"Manufacturing";"Agriculture, construction & mining machinery, Industrial machinery";2017;30;2027;194135;194134.62;NA;2017;2018;194134.62;NA;30112.2229416886;0.517032356207255;100;"Scope 1+2 (location-based)";56408.37;43965.51;0;"50078-abs-S12L-2017-2027-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";100374.076472295;100374.076472295;56408.37;43965.51;0.561982559606145;1;70261.8535306067;100374.076472295;100373.88
"Sopra Steria Group";"France";"Germany";"IT & software development, Specialized professional services";"Services";"IT services, Other professional services";2015;21;2025;20456;20456;NA;2015;2016;9737;NA;73.7995702294348;0.0171796306659205;100;"Scope 1 +2 (market-based)";39;855;268;"54735-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";351.42652490207;351.42652490207;39;268;0.127035830618893;1;277.626954672636;351.42652490207;167.278063794068
"Sopra Steria Group";"France";"Germany";"IT & software development, Specialized professional services";"Services";"IT services, Other professional services";2015;45;2040;20456;20456;NA;2015;2016;9737;NA;158.141936205932;0.0171796306659205;100;"Scope 1 +2 (market-based)";39;855;268;"54735-abs-S12M-2015-2040-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";351.42652490207;351.426524902071;39;268;0.127035830618893;1;193.284588696139;351.426524902071;167.278063794068
"Daifuku Co., Ltd.";"Japan";"Germany";"Powered machinery";"Manufacturing";"Industrial machinery";2005;25;2020;25665;NA;NA;2018;2018;41784;NA;2.45692130959219;0.000382921692513881;100;"Scope 1 +2 (market-based)";9;7;7;"54750-abs-S12M-2005-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";9.82768523836876;9.82768523836876;9;7;0.5625;1;7.37076392877657;7.6983534367222;16
"TUI Group";"United Kingdom of Great Britain and Northern Ireland";"Germany";"Bars, hotels & restaurants, Commercial & consumer services, Land & property ownership & development, Marine transport";"Hospitality, Infrastructure, Services, Transportation services";"Cruise lines & ferries, Hotels & lodging, Real estate owners & developers, Travel services";2015;20;2020;37687;6889826;6882751;2015;2016;7556749;7551343;24.7843409978714;0.00329156176069714;0.55;"Scope 1+2 (location-based) +3 (downstream)";5791;16864;27016;"56372-abs-S12L3-2015-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";124.049088075393;123.921704989357;5791;16864;0.255616861619951;0.998973123559289;99.1373639914856;123.921704989357;24855.711860708
"Entegris Inc";"United States of America";"Germany";"Plastic product manufacturing";"Manufacturing";"Plastic products";2017;0.4;2020;91717.1;91717.1;NA;2017;2018;91717.1;NA;0.1328;0.000361982661902742;28;"Scope 2 (location-based)";0;33.2;0;"61308-abs-S2L-2017-2020-1";"S2L";"Scope 2";"";"S2L";"absolute";33.2;33.2;0;33.2;0;1;33.0672;33.2;33.2
"Metro AG";"Germany";"Germany";"Convenience retail, Trading, wholesale, distribution, rental & leasing";"Retail, Services";"Food & beverage wholesale, Hypermarkets & superstores, Supermarkets, food & drugstores";2011;68;2030;794884;820434;NA;2017;2018;716639;NA;187863.482121403;0.347559929057726;95.52;"Scope 1";249075;333443;0;"74137-abs-S1-2011-2030-1";"S1";"Scope 1";"S1";"";"absolute";276269.826649121;276269.826649122;249075;0;1;1;88406.344527719;216944.516505521;249075
"Metro AG";"Germany";"Germany";"Convenience retail, Trading, wholesale, distribution, rental & leasing";"Retail, Services";"Food & beverage wholesale, Hypermarkets & superstores, Supermarkets, food & drugstores";2011;43;2030;1428640;1428641;NA;2017;2018;1098872;NA;186408.520040187;0.303441165122052;100;"Scope 2 (location-based)";249075;333443;0;"74137-abs-S2L-2011-2030-1";"S2L";"Scope 2";"";"S2L";"absolute";433508.186139968;433508.18613997;0;333443;0;1;247099.666099783;374642.337706227;333443
"Carlsberg Breweries A/S";"Denmark";"Estonia";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2015;100;2030;846000;833329;NA;2017;2018;697640;NA;4579.00349750588;0.00541253368499513;92;"Scope 1 +2 (market-based)";3776;8817;0;"2797-abs-S12M-2015-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";4579.00349750588;4579.00349750588;3776;0;1;1;0;3968.46969783843;3776
"Carlsberg Breweries A/S";"Denmark";"Estonia";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2015;30;2030;6100000;945562;833329;2017;2018;8718009;697640;792.62134278595;0.00541253368499513;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";3776;8817;0;"2797-abs-S12M3-2015-2030-1";"S12M3";"Scope 1+2+3";"S1";"S2M";"absolute";33016.4554784703;2642.07114261983;3776;0;1;0.881305509316153;1849.44979983388;2536.38829691504;3776
"Citycon Oyj";"Finland";"Estonia";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2014;20;2020;78759;78298;NA;2017;2018;44833;NA;6614.04846876185;0.419891597707046;95;"Scope 1 +2 (market-based)";472;29092;18353;"3387-abs-S12M-2014-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";33070.2423438092;33070.2423438093;472;18353;0.0250730411686587;1;26456.1938750474;29763.2181094283;18825
"Citycon Oyj";"Finland";"Estonia";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2014;100;2030;79538;NA;78298;2017;2018;46231;44833;32387.4207782657;0.419891597707046;80;"Scope 1+2 (market-based) +3 (upstream)";472;29092;18353;"3387-abs-S12M3-2014-2030-1";"S12M3";"Scope 1+2+3";"S1";"S2M";"absolute";33397.337898423;32387.4207782657;472;18353;0.0250730411686587;0.969760550280115;0;26314.7793823409;18825
"Dentsu Inc.";"Japan";"Estonia";"Land & property ownership & development, Specialized professional services, Web & marketing services";"Infrastructure, Services";"Marketing, Other professional services, Real estate owners & developers";2004;30;2030;22676;28665.92;NA;2017;2018;58007.24;NA;3.40097546444202;0.000499937593996887;100;"Scope 1+2 (location-based)";0;29;29;"4564-abs-S12L-2004-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";11.3365848814734;11.3365848814734;0;29;0;1;7.93560941703138;9.63609714925239;29
"Elisa Oyj";"Finland";"Estonia";"Media, telecommunications & data center services";"Services";"Telecommunications services";2016;50;2025;13142;13142;NA;2016;2017;4813.21;NA;68.246325008109;0.0103859876743432;95;"Scope 1 +2 (market-based)";0;23923.2;160.1;"5400-abs-S12M-2016-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";136.492650016218;136.492650016218;0;160.1;0;1;68.246325008109;136.492650016218;49.9899397340254
"Elisa Oyj";"Finland";"Estonia";"Media, telecommunications & data center services";"Services";"Telecommunications services";2016;100;2050;13142;13142;NA;2016;2017;4813.21;NA;136.492650016218;0.0103859876743432;95;"Scope 1 +2 (market-based)";0;23923.2;160.1;"5400-abs-S12M-2016-2050-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";136.492650016218;136.492650016218;0;160.1;0;1;0;136.492650016218;49.9899397340254
"Ericsson";"Sweden";"Estonia";"Electrical & electronic equipment, IT & software development, Specialized professional services";"Manufacturing, Services";"Communications equipment, IT services, Other professional services, Software";2016;35;2022;260000;259552;NA;2016;2017;230000;NA;379.011812934894;0.00416496497730653;100;"Scope 1+2 (location-based)";1081;0;61;"5811-abs-S12L-2016-2022-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";1082.8908940997;1082.8908940997;1081;0;1;1;703.879081164803;1082.8908940997;957.941944780502
"General Electric Company";"United States of America";"Estonia";"Electrical & electronic equipment, Financial services, Industrial support services, Medical equipment & supplies, Powered machinery, Renewable energy equipment, Transportation equipment";"Biotech, health care & pharma, Manufacturing, Services";"Banks, Electrical equipment, Energy services & equipment, Engines & motors, Industrial machinery, Medical equipment, Other renewable energy equipment, Railroad rolling stock";2011;20;2020;5199588;5199588;NA;2017;2018;3777485;NA;255.58261643395;0.00024577198850558;100;"Scope 1 +2 (market-based)";148.3;780.1;780.1;"7166-abs-S12M-2011-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";1277.91308216975;1277.91308216975;148.3;780.1;0.159737182249031;1;1022.3304657358;1107.52467121378;928.400000000001
"JCDecaux SA.";"France";"Estonia";"Web & marketing services";"Services";"Marketing";2012;15;2020;187978;206418;NA;2017;2018;240162;NA;119.402919279486;0.00423464161690859;91;"Scope 2 (location-based)";55;1017;448;"9731-abs-S2L-2012-2020-1";"S2L";"Scope 2";"";"S2L";"absolute";796.019461863243;796.01946186324;0;1017;0;1;676.616542583754;721.392637313561;1017
"Kesko Corporation";"Finland";"Estonia";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";2015;21;2025;42187;43302;NA;2017;2018;48219;NA;167.745359920363;0.0189344449283477;97.4;"Scope 1";913;6512;6512;"10095-abs-S1-2015-2025-1";"S1";"Scope 1";"S1";"";"absolute";798.787428192204;798.787428192205;913;0;1;1;631.042068271842;765.238356208132;912.999999999998
"Kesko Corporation";"Finland";"Estonia";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";2015;17;2025;70532;144436;NA;2017;2018;82421;NA;947.352559177879;0.0790089904271969;100;"Scope 2 (market-based)";913;6512;6512;"10095-abs-S2M-2015-2025-1";"S2M";"Scope 2";"";"S2M";"absolute";5572.66211281105;5572.66211281105;0;6512;0;1;4625.30955363317;5383.19160097548;6512
"Merck & Co., Inc.";"United States of America";"Estonia";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;40;2025;1456100;1456100;NA;2015;2016;1264100;NA;77.5036593479707;0.000133067198935462;100;"Scope 1 +2 (market-based)";100;100;100;"11765-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";193.759148369926;193.759148369927;100;100;0.5;1;116.255489021956;193.759148369927;168.210246174318
"Orkla ASA";"Norway";"Estonia";"Chemicals, Financial services, Food & beverage processing, Metal smelting, refining & forming";"Food, beverage & agriculture, Manufacturing, Materials, Services";"Baked goods & cereals, Banks, Metal processing, Other food processing, Personal care & household products";2014;63;2025;218648;209648;NA;2017;2018;141449;NA;5577.65021032316;0.0404916259570587;100;"Scope 1 +2 (market-based)";5727.5;11088.5;0;"14057-abs-S12M-2014-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";8853.41303225897;8853.41303225898;5727.5;0;1;1;3275.76282193582;7332.23570217085;5727.5
"Orkla ASA";"Norway";"Estonia";"Chemicals, Financial services, Food & beverage processing, Metal smelting, refining & forming";"Food, beverage & agriculture, Manufacturing, Materials, Services";"Baked goods & cereals, Banks, Metal processing, Other food processing, Personal care & household products";2014;77;2040;218648;209648;NA;2017;2018;141449;NA;6817.12803483941;0.0404916259570587;100;"Scope 1 +2 (market-based)";5727.5;11088.5;0;"14057-abs-S12M-2014-2040-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";8853.41303225897;8853.41303225897;5727.5;0;1;1;2036.28499741956;8066.82133593135;5727.5
"PepsiCo, Inc.";"United States of America";"Estonia";"Food & beverage processing";"Food, beverage & agriculture";"Baked goods & cereals, Non-alcoholic beverages, Other food processing";2015;20;2030;5568960;5568960;NA;2017;2018;5448470;NA;12.2653735819414;0.0000110122658287556;100;"Scope 1 +2 (market-based)";60;0;0;"14605-abs-S12M-2015-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";61.3268679097068;61.326867909707;60;0;1;1;49.0614943277656;59.6914847654482;60
"Prysmian SpA";"Italy";"Estonia";"Construction, Electrical & electronic equipment, Metal products manufacturing";"Infrastructure, Manufacturing";"Electrical equipment, Energy infrastructure construction, Fabricated metal components";2016;15;2020;683562;683562;NA;2016;2017;649300;NA;949.35;0.00925885289117885;100;"Scope 1+2 (location-based)";41;6288;0;"15309-abs-S12L-2016-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";6329;6329;41;6288;0.00647811660609891;1;5379.65;6329;6011.77318224243
"Vopak";"Netherlands";"Estonia";"Oil & gas storage & transportation";"Fossil Fuels";"Oil & gas pipelines & storage";2015;20;2020;449000;449000;NA;2015;2016;401000;NA;13125;0.146158129175947;100;"Scope 1+2 (location-based)";32083;33542;0;"22287-abs-S12L-2015-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";65625.0000000002;65625;32083;33542;0.488883809523809;1;52500;65625;58609.4097995547
"Skandinaviska Enskilda Banken AB (SEB AB)";"Sweden";"Estonia";"Financial services";"Services";"Asset managers, Banks";2015;20;2020;5108;5108;NA;2015;2016;5505;NA;86.1678341672623;0.0843459614010007;100;"Scope 2 (market-based)";0;1899;354;"22943-abs-S2M-2015-2020-1";"S2M";"Scope 2";"";"S2M";"absolute";430.839170836312;430.839170836311;0;354;0;1;344.671336669049;430.839170836311;464.324517512509
"Equinor";"Norway";"Estonia";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Oil & gas extraction, Oil & gas refining";2007;11;2020;10483970;15222876;NA;2010;2011;15391778;NA;57.2563720494103;0.0000496484130702832;61;"Scope 1";704;9907;0;"23132-abs-S1-2007-2020-1";"S1";"Scope 1";"S1";"";"absolute";520.512473176457;520.512473176457;704;0;1;1;463.256101127047;507.299464241978;764.177352030097
"La Poste";"France";"Estonia";"Financial services, Intermodal transport & logistics";"Services, Transportation services";"Banks, Logistics - transport";2017;14;2020;615850;3254889;430382;2017;2018;3254889;430382;18.2509729210428;0.00160090338350582;45;"Scope 1+2 (location-based) +3 (upstream)";185;504;0;"41290-abs-S12L3-2017-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";985.916348732059;130.364092293163;185;504;0.268505079825835;0.132226321696377;112.11311937212;130.364092293163;689.000000000002
"AbbVie Inc";"United States of America";"Estonia";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;25;2025;665467;665467;NA;2015;2016;588993;NA;31.0434559687271;0.000186596516243343;100;"Scope 1 +2 (market-based)";78.57;45.49;45.49;"45103-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";124.173823874909;124.173823874908;78.57;45.49;0.633322585845559;1;93.1303679061813;124.173823874908;109.904041891715
"AbbVie Inc";"United States of America";"Estonia";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;50;2035;665467;665467;NA;2015;2016;588993;NA;62.0869119374542;0.000186596516243343;100;"Scope 1 +2 (market-based)";78.57;45.49;45.49;"45103-abs-S12M-2015-2035-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";124.173823874909;124.173823874908;78.57;45.49;0.633322585845559;1;62.0869119374542;124.173823874908;109.904041891715
"S Group";"Finland";"Estonia";"Convenience retail, Discretionary retail";"Retail";"Specialist retail, Supermarkets, food & drugstores";2015;60;2030;401000;312506;NA;2017;2018;295518;NA;21943.3374616775;0.0912025663411366;100;"Scope 1+2 (location-based)";118;26834;22785;"60620-abs-S12L-2015-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";36572.2291027958;36572.2291027958;118;26834;0.00437815375482339;1;14628.8916411183;33646.4507745722;26952
