"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Germany";"Specialized professional services";"Services";"Other financial";2016;50;2034;323.552325581396;NA;NA;2020;NA;NA;161.776162790698;0.0345417236662107;NA;"Scope 1+2 (location-based)";15;288;288;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";323.552325581396;323.552325581396;15;288;0.0495049504950495;1;161.776162790698;287.602067183463;287.602067183463
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Indonesia";"Specialized professional services";"Services";"Other financial";2016;50;2034;918.333333333333;NA;NA;2020;NA;NA;459.166666666667;0.0980392156862745;NA;"Scope 1+2 (location-based)";397;463;463;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";918.333333333333;918.333333333334;397;463;0.461627906976744;1;459.166666666667;816.296296296297;816.296296296297
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Japan";"Specialized professional services";"Services";"Other financial";2016;50;2034;3476.8527131783;NA;NA;2020;NA;NA;1738.42635658915;0.371181030551756;NA;"Scope 1+2 (location-based)";894;2362;2362;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";3476.8527131783;3476.8527131783;894;2362;0.274570024570025;1;1738.42635658915;3090.53574504738;3090.53574504738
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Malaysia";"Specialized professional services";"Services";"Other financial";2016;50;2034;166.581395348838;NA;NA;2020;NA;NA;83.2906976744186;0.0177838577291382;NA;"Scope 1+2 (location-based)";27;129;129;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";166.581395348838;166.581395348837;27;129;0.173076923076923;1;83.2906976744186;148.072351421189;148.072351421189
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Netherlands";"Specialized professional services";"Services";"Other financial";2016;50;2034;1136.17054263566;NA;NA;2020;NA;NA;568.085271317829;0.121295029639763;NA;"Scope 1+2 (location-based)";960;104;104;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";1136.17054263566;1136.17054263566;960;104;0.902255639097744;1;568.085271317829;1009.9293712317;1009.9293712317
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Poland";"Specialized professional services";"Services";"Other financial";2016;50;2034;1089.18604651163;NA;NA;2020;NA;NA;544.593023255814;0.116279069767442;NA;"Scope 1+2 (location-based)";984;36;36;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";1089.18604651163;1089.18604651163;984;36;0.964705882352941;1;544.593023255814;968.165374677003;968.165374677003
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Singapore";"Specialized professional services";"Services";"Other financial";2016;50;2034;69.4089147286822;NA;NA;2020;NA;NA;34.7044573643411;0.00740994072047424;NA;"Scope 1+2 (location-based)";0;65;65;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";69.4089147286822;69.4089147286822;0;65;0;1;34.7044573643411;61.696813092162;61.696813092162
"S12L";8346;"Hitachi Capital Corporation";"Japan";"Thailand";"Specialized professional services";"Services";"Other financial";2016;50;2034;148.428294573643;NA;NA;2020;NA;NA;74.2141472868217;0.0158458732330141;NA;"Scope 1+2 (location-based)";88;51;51;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";148.428294573643;148.428294573643;88;51;0.633093525179856;1;74.2141472868217;131.936261843239;131.936261843239
"S12L";8346;"Hitachi Capital Corporation";"Japan";"United Kingdom of Great Britain and Northern Ireland";"Specialized professional services";"Services";"Other financial";2016;50;2034;1178.88372093024;NA;NA;2020;NA;NA;589.441860465116;0.125854993160055;NA;"Scope 1+2 (location-based)";266;838;838;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";1178.88372093024;1178.88372093023;266;838;0.240942028985507;1;589.441860465116;1047.89664082687;1047.89664082687
"S12L";8346;"Hitachi Capital Corporation";"Japan";"United States of America";"Specialized professional services";"Services";"Other financial";2016;50;2034;350.248062015504;NA;NA;2020;NA;NA;175.124031007752;0.0373917008663931;NA;"Scope 1+2 (location-based)";101;227;227;3907;4865;NA;"8346-abs-S12L-2016-2034-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";12.7041742286751;"Scope 1+2";"S1";"S2L";"absolute";350.248062015504;350.248062015504;101;227;0.307926829268293;1;175.124031007752;311.331610680448;311.331610680448
"S12L";8351;"Hitachi Chemical Company, Ltd.";"Japan";"Asia Pacific and Africa";"Chemicals";"Materials";"Specialty chemicals";2010;80;2050;612084.094438333;228999.75160435;NA;2020;526966.34;NA;489667.275550667;0.868317701655157;79;"Scope 1+2 (location-based)";152719;514327;496776;182483;585722;568171;"8351-abs-S12L-2010-2050-1";NA;2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-8.11187417365103;"Scope 1+2";"S1";"S2L";"absolute";612084.094438333;612084.094438334;152719;514327;0.228948228458007;1;122416.818887667;489667.275550667;526966.34
"S12L";8351;"Hitachi Chemical Company, Ltd.";"Japan";"Europe";"Chemicals";"Materials";"Specialty chemicals";2010;80;2050;67773.3156800593;25356.1113532586;NA;2020;58348.61;NA;54218.6525440475;0.0961449092364668;79;"Scope 1+2 (location-based)";26235;47624;47624;182483;585722;568171;"8351-abs-S12L-2010-2050-1";NA;2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-8.11187417365103;"Scope 1+2";"S1";"S2L";"absolute";67773.3156800593;67773.3156800594;26235;47624;0.355203834332986;1;13554.6631360119;54218.6525440475;58348.61
"S12L";8351;"Hitachi Chemical Company, Ltd.";"Japan";"North America";"Chemicals";"Materials";"Specialty chemicals";2010;80;2050;25050.5898816071;9372.20704239102;NA;2020;21567;NA;20040.4719052857;0.035537389108376;79;"Scope 1+2 (location-based)";3529;23771;23771;182483;585722;568171;"8351-abs-S12L-2010-2050-1";NA;2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-8.11187417365103;"Scope 1+2";"S1";"S2L";"absolute";25050.5898816071;25050.5898816071;3529;23771;0.129267399267399;1;5010.11797632142;20040.4719052857;21567
"S12L";10375;"Kyocera Corporation";"Japan";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2014;30;2031;722446.926955152;722446.926955152;NA;2020;591612.788410116;NA;216734.078086546;0.62495408906155;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"10375-abs-S12L-2014-2031-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";61.2883506343714;"Scope 1+2";"S1";"S2L";"absolute";722446.926955152;722446.926955153;NA;NA;0.4;1;505712.848868607;645952.546454019;591612.788410116
"S12L";10375;"Kyocera Corporation";"Japan";"Rest of world";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2014;30;2031;433552.064530931;433552.064530931;NA;2020;355036.385716441;NA;130065.61935928;0.375045038521567;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"10375-abs-S12L-2014-2031-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";61.2883506343714;"Scope 1+2";"S1";"S2L";"absolute";433552.064530931;433552.064530933;NA;NA;0.4;1;303486.445171653;387646.551815893;355036.385716441
"S12L3";10375;"Kyocera Corporation";"Japan";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2014;30;2031;3952834.6133143;NA;NA;2020;3396168.63261042;591612.788410116;620830.896325855;0.62495408906155;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"10375-abs-S12L3-2014-2031-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";47.110882740448;"Scope 1+2+3";"S1";"S2L";"absolute";3952834.6133143;2069436.32108618;NA;NA;0.4;0.174200062602716;1448605.42476033;1850319.53414765;591612.788410116
"S12L3";10375;"Kyocera Corporation";"Japan";"Rest of world";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2014;30;2031;2372159.86864891;NA;NA;2020;2038095.62644156;355036.385716441;372570.643993303;0.375045038521567;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"10375-abs-S12L3-2014-2031-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";47.110882740448;"Scope 1+2+3";"S1";"S2L";"absolute";2372159.86864891;1241902.14664434;NA;NA;0.4;0.174200062602716;869331.50265104;1110406.62523494;355036.385716441
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"Africa";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;25.485130558437;10.204707110815;NA;2019;20.5563609884108;NA;3.82276958376555;0.000151133155179402;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";25.485130558437;25.485130558437;NA;NA;0.4;1;21.6623609746715;22.2994892386324;20.5563609884108
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"Asia, Australasia";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;6194.04514072558;2480.20767825125;NA;2019;4996.13010022877;NA;929.106771108836;0.0367322263974665;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";6194.04514072558;6194.04514072557;NA;NA;0.4;1;5264.93836961674;5419.78949813488;4996.13010022877
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"Europe";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;23009.5976491925;9213.45897009627;NA;2019;18559.5908324003;NA;3451.43964737887;0.136452630060385;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";23009.5976491925;23009.5976491925;NA;NA;0.4;1;19558.1580018136;20133.3979430434;18559.5908324003
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"Latin or South America (LSA)";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;114.683087512967;45.9211819986673;NA;2019;92.5036244478488;NA;17.202463126945;0.000680099198307309;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";114.683087512967;114.683087512967;NA;NA;0.4;1;97.4806243860217;100.347701573846;92.5036244478488
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"Middle East";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;74.1385616245441;29.6864206860071;NA;2019;59.800322875377;NA;11.1207842436816;0.000439660087794624;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";74.1385616245441;74.138561624544;NA;NA;0.4;1;63.0177773808624;64.871241421476;59.800322875377
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"North America";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;139210.208845411;55742.2848921802;NA;2019;112287.253139104;NA;20881.5313268117;0.825551120789739;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";139210.208845411;139210.208845411;NA;NA;0.4;1;118328.6775186;121808.932739735;112287.253139104
"S2M";10609;"LEGRAND";"France";"Australia";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;2219.75723200099;0;NA;2019;4.69239031058326;NA;NA;0.0183296496507159;100;"Scope 2 (market-based)";423;2065;NA;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";2219.75723200099;2219.75723200099;0;NA;0;1;1420.64462848064;2048.51881696092;4.69239031058326
"S2M";10609;"LEGRAND";"France";"Brazil";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;1015.82110616995;0;NA;2019;2.14736505738556;NA;NA;0.00838814475541235;100;"Scope 2 (market-based)";1407;945;NA;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";1015.82110616995;1015.82110616995;0;NA;0;1;650.125507948766;937.457763693979;2.14736505738556
"S2M";10609;"LEGRAND";"France";"Canada";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;120.393612583105;0;NA;2019;0.25450252531977;NA;NA;0.000994150489530353;100;"Scope 2 (market-based)";315;112;NA;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";120.393612583105;120.393612583105;0;NA;0;1;77.0519120531871;111.106105326694;0.25450252531977
"S2M";10609;"LEGRAND";"France";"China";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;10506.4925838149;0;NA;2019;22.2098900221021;NA;NA;0.0867573828988363;100;"Scope 2 (market-based)";1928;9774;NA;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";10506.4925838149;10506.4925838149;0;NA;0;1;6724.15525364152;9695.99172734916;22.2098900221021
"S2M";10609;"LEGRAND";"France";"China, Hong Kong Special Administrative Region";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;10884.8725090761;0;NA;2019;23.0097551016785;NA;NA;0.0898818558659317;100;"Scope 2 (market-based)";143;10126;NA;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";10884.8725090761;10884.8725090761;0;NA;0;1;6966.31840580868;10045.1823440902;23.0097551016785
"S2M";10609;"LEGRAND";"France";"Colombia";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;887.902892800398;0;NA;2019;1.87695612423331;NA;NA;0.00733185986028635;100;"Scope 2 (market-based)";366;826;NA;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";887.902892800398;887.902892800398;0;NA;0;1;568.257851392254;819.407526784367;1.87695612423331
