"dataset_year";"Account number";"Organization";"Target reference number";"Scope(s) (or Scope 3 category)";"Target coverage";"Targeted reduction from base year (%)";"Base year";"Year target was set";"Covered emissions in base year (metric tons CO2e)";"Target year";"% of target achieved ";"Target status in reporting year";"Covered emissions in reporting year (metric tons CO2e)"
"2021";12942;"Nestlé";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";20;"2018";"2020";5723413;2025;53.2561602666101;"New";5113799
"2021";12942;"Nestlé";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";50;"2018";"2020";5723413;2030;21.3024641066441;"New";5113799
"2021";12942;"Nestlé";"Abs 3";"Scope 3 (upstream & downstream)";"Company-wide";20;"2018";"2020";89967161;2025;-17.943358243793;"New";93195787
"2021";12942;"Nestlé";"Abs 4";"Scope 3 (upstream & downstream)";"Company-wide";50;"2018";"2020";89967161;2030;-7.17734329751719;"New";93195787
"2021";12942;"Nestlé";"Abs 5";"Scope 3 (upstream & downstream)";"Company-wide";100;"2018";"2020";89967161;2050;-3.5886716487586;"New";93195787
"2021";13024;"NetApp Inc.";"Abs 1";"Scope 2 (location-based)";"Company-wide";20;"2016";"2017";81294;2022;226.338967205452;"Achieved";44494
"2021";13019;"Netcare Limited";"Abs 1";"Scope 2 (location-based)";"Company-wide";22;"2013";"2013";232276;2023;56.2849212300727;"Underway";203514
"2021";22485;"Neurones";"Abs 1";"Scope 1";"Company-wide";10;"2019";"2019";516;2025;387.596899224806;"Underway";316
"2021";22485;"Neurones";"Abs 2";"Scope 2 (location-based)";"Company-wide";10;"2019";"2019";1361;2025;-154.298310066128;"Underway";1571
"2021";22485;"Neurones";"Abs 3";"Scope 3 (upstream & downstream)";"Company-wide";6;"2019";"2019";6830;2025;688.14055636896;"Underway";4010
"2021";13025;"New Balance Athletics, Inc.";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Company-wide";30;"2017";"2019";1007050;2030;62.6721612630952;"Underway";817708
"2021";837937;"NEW FOCUS LIGHTING & POWER TECHNOLOGY(SHANGHAI)CO., LTD.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";7;"2019";"2020";3165.18;2020;212.107097497502;"Achieved";2695.23
"2021";56175;"New Kinpo Group";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";10;"2015";"2015";158902;2025;-153.251689720708;"Underway";183254
"2021";56175;"New Kinpo Group";"Abs 2";"Scope 3: Business travel";"Business activity";10;"2017";"2017";1788;2025;861.297539149888;"Achieved";248
"2021";56175;"New Kinpo Group";"Abs 3";"Scope 3: Employee commuting";"Business activity";10;"2017";"2017";356;2025;-78.6516853932584;"Underway";384
"2021";13121;"Newell Brands";"Abs 1";"Scope 1+2 (location-based)";"Other, please specify: Manufacturing";30;"2016";"2016";415974.4;2025;36.2279104996205;"Underway";370764.75
"2021";13117;"Newmont Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";32;"2018";"2020";3569608;2030;9.99122312590068;"New";3455480.8
"2021";74111;"NewRiver REIT";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";20;"2017";"2018";5204;2030;-53.228285933897;"Underway";5758
"2021";74111;"NewRiver REIT";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";40;"2017";"2018";5204;2050;-26.6141429669485;"Underway";5758
"2021";50074;"News Corp";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";60;"2016";"2020";200901.54;2030;48.7980165142919;"Underway";142079.96
"2021";50074;"News Corp";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";20;"2016";"2018";1462932.16;2030;-349.257200005775;"Underway";2484811.34
"2021";13097;"Nexans";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";46.2;"2019";"2020";344381;2030;70.3879126324035;"New";232391
"2021";22480;"Nexen Tire";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";50;"2019";"2020";252454;2030;18.3637415133054;"Achieved";229274
"2021";13167;"Nexity";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";28;"2019";"2020";5201;2030;66.0587249704727;"New";4239
"2021";13146;"Next";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";55;"2017";"2019";166312;2030;93.7361979018624;"Revised";80570
"2021";13159;"NGK Spark Plug Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2021";284586.96;2030;40.4760288384261;"New";250030.11
"2021";13161;"NH Hotel Group";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";21;"2018";"2019";82506;2030;108.632792073996;"Achieved";63684
"2021";13161;"NH Hotel Group";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";19;"2018";"2019";362477;2030;290.000251195611;"Achieved";162752
"2021";20776;"NH Investment & Securities Co., Ltd.";"Abs 1";"Scope 1";"Company-wide";6.9;"2019";"2020";73.6;2030;100.425330812854;"Achieved";68.5
"2021";20776;"NH Investment & Securities Co., Ltd.";"Abs 2";"Scope 1";"Company-wide";15.7;"2018";"2019";87.3;2030;99.9554942689752;"Achieved";73.6
"2021";20776;"NH Investment & Securities Co., Ltd.";"Abs 4";"Scope 2 (location-based)";"Company-wide";0.67;"2018";"2019";2999.4;2030;99.5223920405972;"Achieved";2979.4
"2021";20776;"NH Investment & Securities Co., Ltd.";"Abs 5";"Scope 3: Business travel";"Company-wide";70;"2019";"2020";1259.2;2030;99.9614267562171;"Achieved";378.1
"2021";20776;"NH Investment & Securities Co., Ltd.";"Abs 6";"Scope 3: Business travel";"Company-wide";11.14;"2018";"2019";1417;2030;99.9659178302961;"Achieved";1259.2
"2021";850296;"Nice Group Holding Corp., Ltd.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";50.4;"2018";"2020";19246.59;2030;22.2994562706169;"New";17083.48
"2021";13273;"Nichirei Corporation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";10;"2009";"2009";232218.91;2020;10.0504734950311;"Expired";229885
"2021";13273;"Nichirei Corporation";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";10;"2009";"2009";232218.91;2020;34.0795243591489;"Expired";224305
"2021";13273;"Nichirei Corporation";"Abs 3";"Scope 1+2 (market-based)";"Company-wide";10;"2009";"2009";218735.8;2020;73.8415933742898;"Expired";202584
"2021";13273;"Nichirei Corporation";"Abs 4";"Scope 1+2 (market-based)";"Company-wide";30;"2015";"2020";285521;2030;71.4670141017065;"Underway";224305
"2021";13166;"Nidec Corporation";"Abs 1";"Scope 1+2 (market-based)";"Site/facility";10;"2018";"2019";665716.53;2021;141.204425252893;"Underway";571714.41
"2021";22238;"Nifco Inc.";"Abs 1";"Scope 1";"Country/region";2.5;"2019";"2019";363;2030;74.8209366391187;"Underway";356.21
"2021";22238;"Nifco Inc.";"Abs 2";"Scope 2 (market-based)";"Country/region";2.5;"2019";"2019";8854;2030;158.188389428507;"Achieved";8503.85
"2021";22238;"Nifco Inc.";"Abs 3";"Scope 3: Purchased goods & services";"Country/region";1.23;"2019";"2019";180376;2030;817.353163996003;"Achieved";162242
"2021";22238;"Nifco Inc.";"Abs 4";"Scope 3: Capital goods";"Country/region";1.23;"2019";"2019";37246;2030;3320.85641105565;"Achieved";22032.3
"2021";22238;"Nifco Inc.";"Abs 5";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";"Country/region";1.23;"2019";"2019";1418;2030;286.674234866467;"Achieved";1368
"2021";22238;"Nifco Inc.";"Abs 6";"Scope 3: Upstream transportation & distribution";"Country/region";1.23;"2019";"2019";12310;2030;587.796292260242;"Achieved";11420
"2021";22238;"Nifco Inc.";"Abs 7";"Scope 3: Waste generated in operations";"Country/region";1.23;"2019";"2019";845;2030;577.283879347669;"Achieved";785
"2021";22238;"Nifco Inc.";"Abs 8";"Scope 3: Business travel";"Country/region";1.23;"2019";"2019";176;2030;-205.09977827051;"Underway";180.44
"2021";22238;"Nifco Inc.";"Abs 9";"Scope 3: Employee commuting";"Country/region";1.23;"2019";"2019";545;2030;1387.33497426717;"Revised";452
"2021";22238;"Nifco Inc.";"Abs 10";"Scope 3: End-of-life treatment of sold products";"Country/region";1.23;"2019";"2019";83628;2030;985.588131100137;"Achieved";73490
"2021";57455;"NIHON KAJITSU KOGYO CO., LTD";"Abs 1";"Scope 1+2 (market-based)";"Business activity";15.71;"2003";"2005";49693;2020;276.798204245871;"Achieved";28084
"2021";45081;"Nihon Kohden Corporation";"Abs 1";"Scope 1+2 (location-based)";"Site/facility";1;"2019";"2019";6602.26;2020;690.430246612524;"Achieved";6146.42
"2021";13279;"NIKE Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";65;"2015";"2019";264394;2030;33.5920575411638;"Underway";206664
"2021";13267;"Nikon Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";71.4;"2014";"2021";264178.62;2031;36.2966424715502;"Revised";195714.61
"2021";13267;"Nikon Corporation";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";31;"2014";"2017";1313526;2031;181.132870977713;"Underway";575965.52
"2021";74048;"Nilfisk Holding A/S";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";35;"2018";"2019";26133;2030;87.4756055561933;"Underway";18132
"2021";62300;"NINGBO AIJIA ELECTRICAL APPLIANCES CO.,LIMITED";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";1;"2019";"2020";6916.71;2020;1582.12502765043;"Achieved";5822.4
"2021";56145;"NINGBO DEVELOPMENT ZONE BOTAI";"Abs 1";"Scope 1";"Company-wide";8;"2019";"2019";45;2019;83.3333333333333;"Achieved";42
"2021";828795;"NINGBO FIVE PEAK MACHINERY CO., LTD.";"Abs 1";"Scope 2 (location-based)";"Company-wide";5;"2018";"2019";3417.82;2020;521.226980941068;"Achieved";2527.09
"2021";828795;"NINGBO FIVE PEAK MACHINERY CO., LTD.";"Abs 2";"Scope 1";"Company-wide";3;"2018";"2019";229.22;2021;-1422.79614925981;"Underway";327.06
"2021";828795;"NINGBO FIVE PEAK MACHINERY CO., LTD.";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";5;"2018";"2019";3647.04;2021;434.812889356848;"Achieved";2854.15
"2021";73409;"NINGBO JINLONG ELECTRIC APPLIANCE CO., LTD.";"Abs 18";"Scope 1+2 (location-based)";"Business division";20;"2018";"2018";3372.12;2021;129.520894867324;"Achieved";2498.6
"2021";57414;"Ningbo SANHUAN";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";5;"2019";"2018";2848;2020;186.797752808989;"New";2582
"2021";41917;"Ningbo Violet Lighting Electric Co.,Ltd";"Abs 20";"Scope 1+2 (location-based)";"Company-wide";6;"2015";"2015";133;2021;119.047619047619;"Achieved";123.5
"2021";41771;"Ningbo Weilinma Electronic";"Abs 1";"Scope 1";"Company-wide";10;"2018";"2018";135;2028;-49533.3333333333;"Underway";6822
"2021";57462;"Nippon Closures";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";46;"2013";"2021";82911;2030;35.8582513570078;"Achieved";69235
"2021";57462;"Nippon Closures";"Abs 2";"Scope 3: Purchased goods & services";"Company-wide";25;"2016";"2021";186498;2030;58.2547802121202;"Achieved";159337
"2021";57462;"Nippon Closures";"Abs 3";"Scope 3: End-of-life treatment of sold products";"Other, please specify: サプライチェーンのCO2排出量";25;"2016";"2019";101121;2030;-20.8423571760564;"Underway";106390
"2021";13322;"Nippon Express Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Country/region";25.69;"2013";"2017";860806;2031;78.0990191991545;"Underway";688097
"2021";13322;"Nippon Express Co., Ltd.";"Abs 2";"Scope 1+2 (market-based)";"Business division";28.64;"2013";"2021";490513;2024;63.3052032049402;"New";401580
"2021";13321;"Nippon Kayaku Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";32.5;"2019";"2020";129130;2030;22.2459179479237;"Underway";119794
"2021";49533;"Nippon Paper Industries Co Ltd";"Abs 1";"Scope 1+2 (location-based)";"Business activity";10;"2013";"2016";7280527;2020;211.591138938157;"Achieved";5740032
"2021";18281;"Nippon Sanso Holdings Corporation";"Abs 1";"Scope 1+2 (market-based)";"Country/region";15;"2018";"2020";2495000;2030;129.482965931864;"Underway";2010410
"2021";13336;"Nippon Sheet Glass Company, Ltd";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";21;"2018";"2019";4152897;2030;69.7163358264753;"Underway";3544895
"2021";13298;"Nippon Telegraph & Telephone Corporation (NTT)";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2020";4722171;2030;8.23392460798222;"New";4605525
"2021";13298;"Nippon Telegraph & Telephone Corporation (NTT)";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";15;"2018";"2020";20382779;2030;24.8965724121001;"New";19621587
"2021";13341;"Nippon Yusen Kaisha Line";"Abs 1";"Scope 2 (market-based)";"Other, please specify: 当社本店";0.5;"2019";"2020";1237.81;2020;2196.78302808993;"Achieved";1101.85
"2021";23178;"Nishat Mills Limited";"Abs 1";"Scope 1";"Site/facility";25.47;"2019";"2019";67914;2025;100.001758615734;"Underway";50616
"2021";59462;"Nishimatsu Construction Co Ltd";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";74.54;"1990";"2015";195591;2020;82.6769190940936;"Revised";75053.4
"2021";13314;"NiSource Inc.";"Abs 1";"Scope 1";"Business division";50;"2005";"2017";18369782;2025;131.593494141629;"Achieved";6283063
"2021";13314;"NiSource Inc.";"Abs 2";"Scope 1";"Business division";50;"2005";"2017";364745;2025;77.0976983920273;"Underway";224140
"2021";13314;"NiSource Inc.";"Abs 3";"Scope 1";"Business division";90;"2005";"2018";18369782;2030;73.1074967453494;"Underway";6283063
"2021";13314;"NiSource Inc.";"Abs 5";"Scope 1";"Company-wide";50;"2005";"2017";19366271;2025;124.899811636427;"Achieved";7272053
"2021";13314;"NiSource Inc.";"Abs 6";"Scope 1";"Company-wide";90;"2005";"2018";19366271;2030;69.3887842424595;"Underway";7272053
"2021";13352;"Nissan Chemical Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2020";363395;2030;41.2196095158161;"Underway";318458
"2021";13363;"Nissan Motor Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2020";3229327;2030;70.9007377285319;"Underway";2542442
"2021";13363;"Nissan Motor Co., Ltd.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";100;"2018";"2020";3229327;2050;21.2702213185596;"Underway";2542442
"2021";13363;"Nissan Motor Co., Ltd.";"Abs 3";"Scope 3: Use of sold products";"Company-wide";30;"2018";"2020";180882000;2030;113.243256192803;"Underway";119431000
"2021";13367;"Nisshin Seifun Group Inc.";"Abs 1";"Scope 1+2 (location-based)";"Country/region";26;"2013";"2016";306490.81;2030;65.5500643157696;"Underway";254255.53
"2021";13367;"Nisshin Seifun Group Inc.";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";100;"2013";"2020";401880.72;2050;2.46809799683846;"Underway";391961.91
"2021";13367;"Nisshin Seifun Group Inc.";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";6;"2020";"2020";418200;2021;104.567551410808;"Achieved";391961.91
"2021";13367;"Nisshin Seifun Group Inc.";"Abs 4";"Scope 1+2 (location-based)";"Company-wide";50;"2013";"2020";401880.72;2030;4.93619599367693;"Underway";391961.91
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2019";415755;2030;-17.499088004554;"Underway";437581
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 2";"Scope 3: Purchased goods & services";"Company-wide";15;"2018";"2019";2327743;2030;0.852900570781797;"Underway";2324765
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 3";"Scope 3: Upstream transportation & distribution";"Company-wide";15;"2018";"2019";374029;2030;38.3499675158878;"Underway";352513
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 4";"Scope 3: Business travel";"Company-wide";15;"2018";"2019";4395;2030;-80.3943875616231;"Underway";4925
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 5";"Scope 3: Employee commuting";"Company-wide";15;"2018";"2019";19928;2030;-80.3559480797538;"Underway";22330
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 6";"Scope 3: Downstream transportation and distribution";"Company-wide";15;"2018";"2019";253131;2030;-39.1075503724685;"Underway";267980
"2021";13366;"Nissin Foods Holdings Co., Ltd.";"Abs 7";"Scope 3: End-of-life treatment of sold products";"Company-wide";15;"2018";"2019";88951;2030;-225.869673565596;"Underway";119088
"2021";51774;"NITTAN VALVE CO.LTD.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";26;"2018";"2018";36933;2030;90.6839620185409;"Achieved";28225
"2021";13375;"Nitto Denko Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";25.5;"2019";"2021";806495;2031;59.1866353668604;"New";684774
"2021";828565;"NITTOKU CO., LTD.";"Abs 1";"Scope 1+2 (location-based)";"Business division";1;"2019";"2020";13797;2022;-777.705298253244;"Achieved";14870
"2021";849221;"NKT Cables Group A/S";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2019";"2020";63400;2025;201.892744479495;"New";25000
"2021";839229;"NOABRANDS";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2019";"2019";2585.11;2030;123.397714861908;"Achieved";1628.12
"2021";13392;"Nobia AB";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";72;"2016";"2020";38276;2026;99.434951986159;"Underway";10873
"2021";839239;"Nobland International";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";13.19;"2018";"2018";11918;2025;182.089616422353;"Underway";9055.58
"2021";828690;"NOF AMERICA CORPORATION";"Abs 1";"Scope 1+2 (market-based)";"Country/region";6.5;"2013";"2015";185200;2030;242.565210167802;"Achieved";156000
"2021";13349;"NOK Corporation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2018";"2020";772076;2030;53.1730900412222;"Revised";648915
"2021";13360;"Nokia Group";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";41;"2014";"2017";710000;2030;117.21058055651;"Achieved";368800
"2021";13360;"Nokia Group";"Abs 2";"Scope 3: Use of sold products";"Product-level";75;"2014";"2017";33060000;2030;37.9995966928816;"Underway";23638000
"2021";13351;"Nomura Holdings, Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";32;"2012";"2018";90072;2030;171.366379118927;"Achieved";40679
"2021";13351;"Nomura Holdings, Inc.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";65;"2012";"2018";90072;2050;84.3649866431641;"Underway";40679
"2021";13401;"Nomura Research Institute, Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";72;"2013";"2017";107562.8;2030;67.365323120798;"Revised";55391.58
"2021";13400;"Nordea Bank Abp";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"Company-wide";50;"2019";"2020";41785;2030;123.905707789877;"New";15898
"2021";31267;"Nordic Semiconductor ASA";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";75;"2019";"2019";598;2025;69.2441471571906;"Underway";287.44
"2021";31267;"Nordic Semiconductor ASA";"Abs 3";"Scope 2 (market-based)";"Site/facility";100;"2019";"2019";457;2024;99.7067833698031;"Achieved";1.34
"2021";29395;"Nordson Corporation";"Abs 1";"Scope 1+2 (location-based) +3 (downstream)";"Site/facility";5;"2019";"2019";0.04;2020;-4998000;"Achieved";100
"2021";57929;"Noritz Corporation";"Abs 1";"Scope 1+2 (market-based)";"Other, please specify: 国内事業所・工場（グループ会社含む）";30;"2018";"2020";26206;2030;94.4567401867257;"New";18780
"2021";57929;"Noritz Corporation";"Abs 2";"Scope 3: Use of sold products";"Product-level";15;"2018";"2020";19050000;2030;48.6762204724409;"New";17659077
"2021";37055;"Norma Group";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";19.52;"2017";"2020";55166;2024;49.7102485909889;"Underway";49813
"2021";13397;"Norsk Hydro";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2018";"2019";13300000;2030;36.3408521303258;"Underway";11850000
"2021";13397;"Norsk Hydro";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";10;"2018";"2019";13300000;2025;109.022556390977;"Underway";11850000
"2021";13488;"Northrop Grumman Corp";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2010";"2014";732736;2020;100;"Achieved";512915.2
"2021";64651;"Norway Royal Salmon";"Abs 1";"Scope 1+2 (location-based)";"Business division";5;"2019";"2019";5441.6;2025;-196.22905027933;"Underway";5975.5
"2021";53585;"Nos SGPS";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";75;"2015";"2019";66837;2030;61.9377490511742;"Underway";35789
"2021";50507;"Nostrum Oil & Gas";"Abs 1";"Scope 1";"Company-wide";26.18;"2018";"2020";254155;2020;100.028887348344;"Achieved";187598
"2021";848392;"Nouryon";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";25;"2019";"2020";2957000;2025;4.86980047345282;"New";2921000
"2021";858396;"Nouvelle Societe Mineral Products Internation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";40;"2017";"2017";858;2025;61.7715617715618;"New";646
"2021";13524;"Novartis";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";100;"2016";"2018";973200;2025;27.2190711056309;"Underway";708304
"2021";13524;"Novartis";"Abs 2";"Scope 1+2 (market-based) +3 (upstream & downstream)";"Other, please specify: Value Chain";100;"2016";"2018";6626800;2030;-16.0733989255749;"Revised";7691952
"2021";856444;"Novas EZ";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";20;"2020";"2021";310914;2030;214.802163942441;"Underway";177344
"2021";22977;"Novatek Microelectronics Ltd";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";3;"2010";"2019";8722.83;2019;-2770.2821217426;"Underway";15972.24
"2021";13532;"Novelis Inc.";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";30;"2016";"2021";21700000;2026;78.3410138248848;"Underway";16600000
"2021";13520;"Novo Nordisk A/S";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";100;"2018";"2018";176000;2030;47.2477272727273;"Underway";92844
"2021";13520;"Novo Nordisk A/S";"Abs 2";"Scope 3: Business travel";"Company-wide";100;"2018";"2018";63000;2030;69.8412698412698;"Underway";19000
"2021";13520;"Novo Nordisk A/S";"Abs 3";"Scope 3: Downstream transportation and distribution";"Company-wide";100;"2018";"2018";39000;2030;-56.4102564102564;"Underway";61000
"2021";13520;"Novo Nordisk A/S";"Abs 4";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";100;"2018";"2018";278000;2030;-2.68129496402878;"Underway";285454
"2021";13521;"Novozymes A/S";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2018";"2019";437000;2030;92.9061784897025;"Underway";234000
"2021";13521;"Novozymes A/S";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";40;"2018";"2019";437000;2022;116.132723112128;"Achieved";234000
"2021";13521;"Novozymes A/S";"Abs 3";"Scope 3: Purchased goods & services";"Company-wide";15;"2018";"2019";501493;2030;36.035065959711;"Underway";474386
"2021";13562;"NRG Energy Inc";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2014";"2014";63300000;2025;112.398097946288;"Achieved";27726002
"2021";13566;"NSK Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";7;"2017";"2018";1019000;2021;446.228795738119;"Achieved";700705
"2021";13566;"NSK Ltd.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";25;"2017";"2018";1019000;2030;124.944062806673;"Underway";700705
"2021";13566;"NSK Ltd.";"Abs 3";"Scope 1+2 (market-based)";"Company-wide";60;"2017";"2018";1019000;2050;52.0600261694472;"Underway";700705
"2021";13577;"NTN Corporation";"Abs 1";"Scope 1+2 (location-based)";"Country/region";1;"2019";"1997";271266;2020;1229.45743292562;"Achieved";237915
"2021";13577;"NTN Corporation";"Abs 2";"Scope 1+2 (location-based)";"Country/region";1;"2019";"2006";334534;2020;503.625939366402;"Achieved";317686
"2021";13573;"NTT DATA Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";60;"2016";"2019";378546;2030;51.9928005227018;"Underway";260456
"2021";13573;"NTT DATA Corporation";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";55;"2016";"2019";1997401;2030;50.8204957797203;"Revised";1439102
"2021";13579;"NUCERIA ADESIVI SRL";"Abs 1";"Scope 3: Waste generated in operations";"Country/region";100;"2014";"2014";3930;2025;36.7684478371501;"Underway";2485
"2021";13579;"NUCERIA ADESIVI SRL";"Abs 2";"Scope 3: End-of-life treatment of sold products";NA;100;"2014";"2014";6049;2025;61.4647049099025;"Underway";2331
"2021";837964;"NUSHARP INC.";"Abs 1";"Scope 1";"Company-wide";20;"2018";"2019";85.49;2028;64.4519826880337;"Underway";74.47
"2021";837964;"NUSHARP INC.";"Abs 2";"Scope 2 (location-based)";"Company-wide";20;"2018";"2019";1793.74;2028;33.3994893351322;"Underway";1673.92
"2021";856760;"Nuuday A/S";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";70;"2010";"2011";149789;2020;102.245730422699;"Achieved";42582
"2021";55796;"NUVOTON TECHNOLOGY";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";10;"2010";"2010";84697.11;2020;138.448407507647;"Achieved";72970.93
"2021";55796;"NUVOTON TECHNOLOGY";"Abs 2";"Scope 1+2 (location-based)";"Country/region";20;"2010";"2010";84697.11;2030;69.224144719932;"Underway";72970.94
"2021";13604;"NVIDIA Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";25;"2020";"2020";90905;2025;-3.67416533744018;"Underway";91740
"2021";13627;"Nykredit";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Company-wide";65;"2012";"2012";10821;2020;129.776147519424;"Achieved";1693
"2021";22322;"O-I Glass, Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";25;"2017";"2017";7108116;2030;54.6756411966265;"Underway";6136514
"2021";61186;"O-NET COMMUNICATIONS";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";1;"2018";"2018";47303;2021;1795.31107963554;"Achieved";38810.64
"2021";13620;"Obayashi Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";15;"2014";"2021";229000;2021;189.525473071325;"Achieved";163898
"2021";13620;"Obayashi Corporation";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";8;"2014";"2017";229000;2022;355.360262008734;NA;163898
"2021";13620;"Obayashi Corporation";"Abs 3";"Scope 1+2 (market-based)";"Company-wide";85;"2014";"2019";402000;2051;31.6066725197542;"Underway";294000
"2021";13638;"OBIC Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2017";"2017";2681;2030;40.5818724356583;"Underway";2137
"2021";13600;"Odakyu Electric Railway Co., Ltd.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";46;"2013";"2014";343752;2030;34.4782183717888;"Underway";289233
"2021";47244;"OE SOLUTIONS";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";3;"2019";"2020";2090.5;2019;-144.303595631029;"Expired";2181
"2021";46848;"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"Abs 1";"Scope 2 (location-based)";"Company-wide";20;"2018";"2019";4092;2030;167.265395894428;"Underway";2723.1
"2021";46848;"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"Abs 4";"Scope 2 (market-based)";"Company-wide";20;"2018";"2019";4092;2030;167.265395894428;"Underway";2723.1
