"Country/Region";"account_id";"company_name";"primary_sector";"primary_industry";"primary_activity";"Target year";"target_type";"Scope";"Scope_short";"incorporation_country";"Base year";"% reduction from base year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope1";"Scope2";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"Global";15591;"Reckitt Benckiser";"Chemicals";"Materials";"Personal care & household products";2030;"absolute";"Scope 1+2";"S12M";"United Kingdom of Great Britain and Northern Ireland";2015;65;425180;NA;NA;2019;307817.1;NA;0;1;90;"Scope 1+2 (market-based)";140117;273688;201902;140117;273688;201902;"15591-abs-S12M-2015-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";30.0907850792605;"S1";"S2M";425180;425180;140117;201902;0.409676070627655;1;148813;351482.133333333;307817.1
"Global";15591;"Reckitt Benckiser";"Chemicals";"Materials";"Personal care & household products";2040;"absolute";"Scope 1+2+3";"S12M3";"United Kingdom of Great Britain and Northern Ireland";2019;100;10177137;36357019;342019;2019;36357019;342019;95738.7133307877;1;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";140117;273688;201902;140117;273688;201902;"15591-abs-S12M3-2019-2040-1";"Company-wide";2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2M";10177137;95738.7133307877;140117;201902;0.409676070627655;0.00940723440499894;0;95738.7133307877;342019
"Global";15597;"RELX Group Plc";"Specialized professional services";"Services";"Other professional services";2020;"absolute";"Scope 1+2";"S12L";"United Kingdom of Great Britain and Northern Ireland";2010;40;159758;159758;NA;2019;76544.059;NA;0;1;100;"Scope 1+2 (location-based)";13131;148316;NA;13131;148316;NA;"15597-abs-S12L-2010-2020-1";"Company-wide";2015;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";130.218752738517;"S1";"S2L";159758;159758;13131;148316;0.0813331929363816;1;95854.8;102245.12;76544.059
"Global";15623;"Regions Financial Corporation";"Financial services";"Services";"Banks";2023;"absolute";"Scope 1+2";"S12L";"United States of America";2015;30;136039;136039;NA;2019;98353;NA;0;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"15623-abs-S12L-2015-2023-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";92.3411668712649;"S1";"S2L";136039;136039;NA;NA;1;1;95227.3;115633.15;98353
"Global";15640;"Remy Cointreau";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2025;"absolute";"Scope 1+2";"S12M";"France";2020;25;8254;8254;NA;2020;8254;NA;0;1;100;"Scope 1+2 (market-based)";7376;1438;878;7376;1438;878;"15640-abs-S12M-2020-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2M";8254;8254;7376;878;0.893627332202568;1;6190.5;8254;8254
"Global";15640;"Remy Cointreau";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2030;"absolute";"Scope 1+2";"S12M";"France";2020;50;8254;8254;NA;2020;8254;NA;0;1;100;"Scope 1+2 (market-based)";7376;1438;878;7376;1438;878;"15640-abs-S12M-2020-2030-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2M";8254;8254;7376;878;0.893627332202568;1;4127;8254;8254
"Global";15640;"Remy Cointreau";"Food & beverage processing";"Food, beverage & agriculture";"Alcoholic beverages";2050;"absolute";"Scope 1+2";"S12M";"France";2020;70;8254;8254;NA;2020;8254;NA;0;1;100;"Scope 1+2 (market-based)";7376;1438;878;7376;1438;878;"15640-abs-S12M-2020-2050-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2M";8254;8254;7376;878;0.893627332202568;1;2476.2;8254;8254
"Global";15653;"Remgro";"Food & beverage processing";"Food, beverage & agriculture";"Animal processing";2025;"absolute";"Scope 1";"S1";"South Africa";2015;50;323935.46;339842.4791;NA;2019;562348.821;NA;0;1;83;"Scope 1";677528.7;479833.55;479833.55;677528.7;479833.55;479833.55;"15653-abs-S1-2015-2025-1";"Business division";2016;"No, but we anticipate setting one in the next 2 years";7.38567491190994;"S1";"";323935.46;323935.46;677528.7;0;1;1;161967.73;259148.368;562348.821
"Global";15669;"Repsol";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2020;"absolute";"Scope 1+2";"S12L";"Spain";2010;8.2;25455304;25438767;NA;2019;25232604;NA;0;1;100;"Scope 1+2 (location-based)";24696584;536020;316871;24696584;536020;316871;"15669-abs-S12L-2010-2020-1";"Company-wide";2014;"No, but we are reporting another target that is science-based";113.280718311249;"S1";"S2L";25455304;25455304;24696584;536020;0.978756849669578;1;23367969.072;23576702.5648;25232604
"Global";15669;"Repsol";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2050;"absolute";"Scope 1+2+3";"S12L3";"Spain";2016;100;111700000;NA;NA;2019;34688907;25232604;81250235.6099026;1;100;"Scope 1+2 (location-based) +3 (upstream)";24696584;536020;316871;24696584;536020;316871;"15669-abs-S12L3-2016-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0.62667860340197;"S1";"S2L";111700000;81250235.6099026;24696584;536020;0.978756849669578;0.727396916829925;0;74081097.1737347;25232604
"Global";15693;"Resona Holdings, Inc.";"Financial services";"Services";"Banks";2030;"absolute";"Scope 1+2";"S12M";"Japan";2013;26;92991;NA;NA;2020;66266;NA;0;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"15693-abs-S12M-2013-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";110.535924485662;"S1";"S2M";92991;92991;NA;NA;1;1;68813.34;83035.4929411765;66266
"Global";15779;"Rexel";"Trading, wholesale, distribution, rental & leasing";"Retail";"Construction & building materials dealing & distribution";2020;"absolute";"Scope 1+2";"S12M";"France";2010;30;161803;161131;NA;2019;104244;NA;0;1;100;"Scope 1+2 (market-based)";71429;36885;32815;71429;36885;32815;"15779-abs-S12M-2010-2020-1";"Company-wide";2014;"No, but we are reporting another target that is science-based";118.578353512193;"S1";"S2M";161803;161803;71429;32815;0.685209700318484;1;113262.1;118116.19;104244
"Global";15779;"Rexel";"Trading, wholesale, distribution, rental & leasing";"Retail";"Construction & building materials dealing & distribution";2030;"absolute";"Scope 1+2";"S12M";"France";2016;35;116714;116714;NA;2019;104244;NA;0;1;100;"Scope 1+2 (market-based)";71429;36885;32815;71429;36885;32815;"15779-abs-S12M-2016-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";30.5263905174798;"S1";"S2M";116714;116714;71429;32815;0.685209700318484;1;75864.1;107960.45;104244
"Global";15829;"Rio Tinto";"Metallic mineral mining";"Materials";"Iron ore mining";2030;"absolute";"Scope 1+2";"S12L";"United Kingdom of Great Britain and Northern Ireland";2018;15;31800000;24735000;NA;2019;24056000;NA;0;1;97;"Scope 1+2 (location-based)";17100000;7700000;2000000;17100000;7700000;2000000;"15829-abs-S12L-2018-2030-1";"Other, please specify: Equity emissions";2020;"No, and we do not anticipate setting one in the next 2 years";666.666666666667;"S1";"S2L";31800000;31800000;17100000;7700000;0.689516129032258;1;27030000;31402500;24056000
"Global";15854;"Robert Bosch GmbH";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2030;"absolute";"Scope 1+2";"S12M";"Germany";2018;85;3259000;3258000;NA;2019;2046467;NA;0;1;100;"Scope 1+2 (market-based)";464553;2559912;1581914;464553;2559912;1581914;"15854-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";43.7713481219429;"S1";"S2M";3259000;3259000;464553;1581914;0.227002438837274;1;488850;3028154.16666667;2046467
"Global";15867;"Robertet SA";"Chemicals";"Materials";"Specialty chemicals";2025;"absolute";"Scope 1+2";"S12L";"France";2017;10;17546;17547;NA;2019;19688;NA;0;1;100;"Scope 1+2 (location-based)";11556;8132;NA;11556;8132;NA;"15867-abs-S12L-2017-2025-1";"Company-wide";2017;"No, and we do not anticipate setting one in the next 2 years";-122.079106349025;"S1";"S2L";17546;17546;11556;8132;0.58695652173913;1;15791.4;17107.35;19688
"Global";15916;"Rogers Communications Inc.";"Media, telecommunications & data center services";"Services";"Telecommunications services";2025;"absolute";"Scope 1+2";"S12L";"Canada";2011;25;197448;197448;NA;2019;156203;NA;0;1;100;"Scope 1+2 (location-based)";33300;122903;NA;33300;122903;NA;"15916-abs-S12L-2011-2025-1";"Company-wide";2011;"No, and we do not anticipate setting one in the next 2 years";83.5561768161744;"S1";"S2L";197448;197448;33300;122903;0.213184125785036;1;148086;169241.142857143;156203
"Global";15949;"NatWest Group plc";"Financial services";"Services";"Banks";2020;"absolute";"Scope 1+2+3";"S12L3";"United Kingdom of Great Britain and Northern Ireland";2014;45;496249;3005877;390896;2019;1826742;148402;18141.5628720969;1;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";136.645559431298;"S1";"S2L";496249;40314.5841602153;NA;NA;1;0.130043910645712;22173.0212881184;25196.6151001346;148402
"Global";15949;"NatWest Group plc";"Financial services";"Services";"Banks";2020;"absolute";"Scope 1+3";"S13";"United Kingdom of Great Britain and Northern Ireland";2011;50;143883;NA;NA;2019;NA;NA;0;1;100;"Other, please specify: Scope 1 + 3 Business Travel";NA;NA;NA;NA;NA;NA;"15949-abs-S13-2011-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";139.613435916682;"S1";"";143883;143883;NA;0;1;1;71941.5;79935;79935
"Global";15949;"NatWest Group plc";"Financial services";"Services";"Banks";2025;"absolute";"Scope 1+2+3";"S12L3";"United Kingdom of Great Britain and Northern Ireland";2019;25;191103;1826742;148402;2019;1826742;148402;3881.23602101446;1;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15949-abs-S12L3-2019-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"S1";"S2L";191103;15524.9440840578;NA;NA;1;0.0812386204510544;11643.7080630434;15524.9440840578;148402
"Global";15981;"RSA Insurance Group";"Financial services";"Services";"Insurance";2030;"absolute";"Scope 1+2+3";"S12L3";"United Kingdom of Great Britain and Northern Ireland";2016;50;27588;NA;NA;2019;177288;10298;801.242114525518;1;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"S1";"S2L";27588;1602.48422905104;NA;NA;1;0.0580862776950499;801.242114525518;1430.78949022414;10298
"Global";15981;"RSA Insurance Group";"Financial services";"Services";"Insurance";2025;"absolute";"Scope 1+2+3";"S12L3";"United Kingdom of Great Britain and Northern Ireland";2016;37;27588;NA;NA;2019;177288;10298;592.919164748883;1;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"S1";"S2L";27588;1602.48422905104;NA;NA;1;0.0580862776950499;1009.56506430215;1404.84450746807;10298
"Global";15994;"Koninklijke KPN NV (Royal KPN)";"Media, telecommunications & data center services";"Services";"Telecommunications services";2030;"absolute";"Scope 1+2";"S12L";"Netherlands";2010;55;360430;353221.4;NA;2019;276989.16;NA;0;1;98;"Scope 1+2 (location-based)";26342;256300;0;26342;256300;0;"15994-abs-S12L-2010-2030-1";"Company-wide";2016;"No, but we are reporting another target that is science-based";39.2611855031742;"S1";"S2L";360430;360430;26342;256300;0.0931991706823473;1;162193.5;271223.575;276989.16
"Global";15994;"Koninklijke KPN NV (Royal KPN)";"Media, telecommunications & data center services";"Services";"Telecommunications services";2030;"absolute";"Scope 1";"S1";"Netherlands";2010;100;58830;57653.4;NA;2019;25815.16;NA;0;1;98;"Scope 1";26342;256300;0;26342;256300;0;"15994-abs-S1-2010-2030-1";"Company-wide";2010;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";55.2949175590685;"S1";"";58830;58830;26342;0;1;1;0;32356.5;25815.16
"Global";15994;"Koninklijke KPN NV (Royal KPN)";"Media, telecommunications & data center services";"Services";"Telecommunications services";2050;"absolute";"Scope 1+2";"S12M";"Netherlands";2010;100;94738;92843.24;NA;2019;25815.16;NA;0;1;98;"Scope 1+2 (market-based)";26342;256300;0;26342;256300;0;"15994-abs-S12M-2010-2050-1";"Company-wide";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.239228187211;"S1";"S2M";94738;94738;26342;0;1;1;0;73421.95;25815.16
"Global";16004;"Royal Mail Group";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2050;"absolute";"Scope 1+2";"S12L";"United Kingdom of Great Britain and Northern Ireland";2018;100;525527;540752.35;NA;2020;524752.45;NA;0;1;95;"Scope 1+2 (location-based)";458168;134396;40237;458168;134396;40237;"16004-abs-S12L-2018-2050-1";"Business division";2019;"No, but we are reporting another target that is science-based";2.10855008401091;"S1";"S2L";525527;525527;458168;134396;0.773195806697673;1;0;492681.5625;524752.45
"Global";16036;"RWE AG";"Energy utility networks";"Infrastructure";"Electricity networks";2030;"absolute";"Scope 1";"S1";"Germany";2012;75;180000000;179800000;NA;2019;91700000;NA;0;1;100;"Scope 1";181690000;1940000;NA;181690000;1940000;NA;"16036-abs-S1-2012-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";68.0740740740741;"S1";"";180000000;180000000;181690000;0;1;1;45000000;127500000;91700000
"Global";16036;"RWE AG";"Energy utility networks";"Infrastructure";"Electricity networks";2040;"absolute";"Scope 1";"S1";"Germany";2012;100;180000000;179800000;NA;2019;91700000;NA;0;1;100;"Scope 1";181690000;1940000;NA;181690000;1940000;NA;"16036-abs-S1-2012-2040-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";51.0555555555556;"S1";"";180000000;180000000;181690000;0;1;1;0;135000000;91700000
"Global";16102;"SAAB";"Transportation equipment";"Manufacturing";"Aerospace";2030;"absolute";"Scope 1+2+3";"S12M3";"Sweden";2017;33;66709;68640;46887.5;2019;87702;36368.8;15037.5876802885;1;100;"Scope 1+2 (market-based) +3 (upstream)";12272;6860;16312;12272;6860;16312;"16102-abs-S12M3-2017-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-14.6225328734435;"S1";"S2M";66709;45568.4475160258;12272;16312;0.4293310943185;0.683092948717949;30530.8598357373;43254.9724882891;36368.8
"Global";16109;"Sacyr";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2020;"absolute";"Scope 1+2";"S12L";"Spain";2015;1.1;773549.58;773549.58;NA;2019;504360.01;NA;0;1;100;"Scope 1+2 (location-based)";437435.22;66924.79;49184.59;437435.22;66924.79;49184.59;"16109-abs-S12L-2015-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";3163.569566014;"S1";"S2L";773549.58;773549.58;437435.22;66924.79;0.867307501243011;1;765040.53462;766742.343696;504360.01
"Global";16119;"Safran";"Powered machinery";"Manufacturing";"Engines & motors";2025;"absolute";"Scope 1";"S1";"France";2018;8;218906;227143;NA;2019;219934;NA;0;1;100;"Scope 1";219934;387336;NA;219934;387336;NA;"16119-abs-S1-2018-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-5.87009949476031;"S1";"";218906;218906;219934;0;1;1;201393.52;216404.217142857;219934
"Global";16119;"Safran";"Powered machinery";"Manufacturing";"Engines & motors";2025;"absolute";"Scope 2";"S2M";"France";2018;18;374691;NA;NA;2019;NA;NA;0;1;100;"Scope 2 (market-based)";219934;387336;NA;219934;387336;NA;"16119-abs-S2M-2018-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-18.7487823299732;"";"S2M";374691;374691;0;NA;0;1;307246.62;365056.088571429;365056.088571429
"Global";16137;"Salmar ASA";"Fish & animal farming";"Food, beverage & agriculture";"Aquaculture";2020;"absolute";"Scope 2";"S2L";"Norway";2013;50;4537;4537;NA;2019;2522.4;NA;0;1;100;"Scope 2 (location-based)";15100.4;2522.4;1153;15100.4;2522.4;1153;"16137-abs-S2L-2013-2020-1";"Company-wide";2013;"No, but we anticipate setting one in the next 2 years";88.8252148997135;"";"S2L";4537;4537;0;2522.4;0;1;2268.5;2592.57142857143;2522.4
"Global";16137;"Salmar ASA";"Fish & animal farming";"Food, beverage & agriculture";"Aquaculture";2020;"absolute";"Scope 1";"S1";"Norway";2014;100;980;NA;NA;2019;1359.036;NA;0;1;9;"Scope 1";15100.4;2522.4;1153;15100.4;2522.4;1153;"16137-abs-S1-2014-2020-1";"Company-wide";2014;"No, but we anticipate setting one in the next 2 years";100;"S1";"";980;980;15100.4;0;1;1;0;163.333333333333;1359.036
